,2024-02-14 09:00:00,2024-02-14 12:00:00,2024-02-14 15:00:00,2024-02-14 18:00:00,2024-02-14 21:00:00,2024-02-15 00:00:00,2024-02-15 03:00:00,2024-02-15 06:00:00,2024-02-15 09:00:00,2024-02-15 12:00:00,2024-02-15 15:00:00,2024-02-15 18:00:00,2024-02-15 21:00:00,2024-02-16 00:00:00,2024-02-16 03:00:00,2024-02-16 06:00:00,2024-02-16 09:00:00,2024-02-16 12:00:00,2024-02-16 15:00:00,2024-02-16 18:00:00,2024-02-16 21:00:00,2024-02-17 00:00:00,2024-02-17 03:00:00,2024-02-17 06:00:00,2024-02-17 09:00:00,2024-02-17 12:00:00,2024-02-17 15:00:00,2024-02-17 18:00:00,2024-02-17 21:00:00,2024-02-18 00:00:00,2024-02-18 03:00:00,2024-02-18 06:00:00,2024-02-18 09:00:00,2024-02-18 12:00:00,2024-02-18 15:00:00,2024-02-18 18:00:00,2024-02-18 21:00:00,2024-02-19 00:00:00,2024-02-19 03:00:00,2024-02-19 06:00:00,2024-02-19 09:00:00,2024-02-19 12:00:00,2024-02-19 15:00:00,2024-02-19 18:00:00,2024-02-19 21:00:00,2024-02-20 00:00:00,2024-02-20 03:00:00,2024-02-20 06:00:00,2024-02-20 09:00:00,2024-02-20 12:00:00,2024-02-20 15:00:00,2024-02-20 18:00:00,2024-02-20 21:00:00,2024-02-21 00:00:00,2024-02-21 03:00:00,2024-02-21 06:00:00,2024-02-21 09:00:00,2024-02-21 12:00:00,2024-02-21 15:00:00,2024-02-21 18:00:00,2024-02-21 21:00:00,2024-02-22 00:00:00,2024-02-22 03:00:00,2024-02-22 06:00:00,2024-02-22 09:00:00,2024-02-22 12:00:00,2024-02-22 15:00:00,2024-02-22 18:00:00,2024-02-22 21:00:00
100.0,-0.00015019439,0.00057443784,6.987216e-05,0.00027788756,-0.00021928943,3.928574e-05,4.993484e-05,-0.0005679747,-0.00033396998,0.00032152302,0.00044773475,0.0005056332,-0.0001556494,-0.00037322007,-1.4927529e-05,0.0001196388,0.00046790973,0.00018221627,0.00016315891,0.00013319492,-0.00030138934,-0.00011041652,-2.0278732e-05,9.6159674e-05,-1.9334699e-05,0.00060216396,-2.9325933e-05,-0.00059239496,6.268896e-05,0.00025539956,-0.00032318843,-0.00075774407,0.00014301203,0.0003361794,0.000117834694,9.052806e-05,-0.0007898061,5.2045183e-05,1.7045806e-05,-0.00027985466,8.012064e-05,-3.568684e-05,-2.4588022e-05,-3.1319643e-05,0.00014740982,-8.223643e-05,-0.0005456462,-5.5499335e-05,0.00012674707,0.00014264812,-0.0002430534,-0.00018482134,-0.00047308163,0.00056042906,-2.6235653e-05,-0.00027540163,-0.00037198348,-0.00032266724,-0.00034841854,0.00053815177,0.0005697796,0.00041291784,-0.0005137708,-0.00080687104,-0.00042436644,-0.00016505484,0.0008823494,-0.00032641867,-0.0005664863
200.0,-0.0013628581,0.00021491926,0.00024811388,7.962774e-05,0.00040693453,0.00031386444,-6.4327846e-06,-0.00020604186,-0.0009641373,-0.00065243343,-8.955448e-05,0.00048683063,0.00014922497,0.00019220635,-0.0006585851,-0.0015045342,-0.0004920716,-0.00028403808,8.2521656e-05,0.000987101,0.00051299273,-2.3966379e-05,-0.00036386776,-0.000104015446,-0.0005194873,0.00033926262,0.0009334134,0.00012579744,-0.00014951036,-4.173538e-05,-0.00014640648,-0.00059181196,-0.00035697795,-3.430355e-05,-0.00012289069,0.0009781885,-0.00035764245,-0.0006410192,0.00010617969,-0.0005373111,3.150475e-05,-1.4391471e-05,-0.0006435756,6.204131e-05,0.00012798102,0.0007464776,-7.844929e-05,-0.00013114474,-4.7383866e-05,-0.00010341282,-7.579844e-05,0.00014149789,-0.00033345624,0.00041063208,0.00032779409,0.00016013831,-2.8946142e-05,-0.00020045674,-0.0011282781,-0.0011964703,0.0003428729,0.0016602431,0.00071376975,0.00025914624,-0.0006011246,-0.0013648357,-0.00042119267,0.0003988037,0.00035299928
300.0,-0.0008657767,-0.0007272963,-0.00012090197,-0.00080742344,0.0006247666,0.0012415113,0.00035205833,0.0006444315,-0.00062402105,-0.00052304525,-0.0005292097,0.00022524575,0.00026416377,0.0006843844,0.0008220388,-0.0008911426,-0.0014067853,-0.0013660443,-0.000464299,0.00016300887,0.00055561535,0.00031207173,-0.00069059443,-0.00043033238,-0.0005864042,-0.00072099065,0.00090976845,0.0006743516,0.00020731374,0.0001176067,-2.14582e-05,-0.00027666122,-0.0006591311,-0.00017727862,-0.00018422143,0.0008978244,0.0008887902,-0.00090274884,-0.00011142653,-0.0007536897,0.00021762915,0.000116071766,-0.0006628523,-0.0005894081,-0.00091090385,0.0006089133,2.5208824e-06,-0.00018822042,-3.740641e-05,-0.00022531782,0.00018757656,8.767707e-05,-0.00027483795,-0.00016356779,0.00017596774,0.0009948261,0.00031713585,-7.0222864e-05,-0.0004699808,-0.0021574018,-0.0018819696,0.0007265657,0.00065612845,0.00063900225,0.0008125867,-0.00044988497,-0.00097149756,7.61103e-05,-8.2909655e-06
500.0,-0.00041721135,-0.00068679074,-0.00053085404,-0.001364069,-0.001974396,0.0010684599,0.00022975841,0.0009763228,-0.0007340992,-0.00064084394,-0.00057345076,-0.00040803663,0.0003606583,0.0014792575,0.0023812056,0.0007418961,-0.0021583273,-0.0013027482,-0.00046764588,-5.352408e-05,0.0006466249,0.0011114232,-7.690438e-05,-0.0009723819,-0.00080127676,-0.0016114343,-0.001076115,-0.0003084487,0.00012056514,0.00088540866,0.00029622155,0.0011779717,-0.00029551485,-0.00038489257,-0.00097643305,-0.0008461973,0.0009973781,0.00021576007,0.00031386022,0.00029250648,-0.00011445929,-2.8564684e-05,0.00091897213,0.00015480102,-0.0012843702,-3.7826678e-06,0.0001442494,0.00085236423,7.900337e-05,-0.0007207111,-0.0005995564,-0.00061548076,-0.0008697062,-0.0002464943,-0.0010168782,0.00031332343,0.0012140948,0.0002895347,0.0006688648,0.00044447384,-0.0016864997,-0.00043801297,-0.0009457289,-0.0005656927,0.0011058423,0.0010933698,-0.00011863526,-0.0005202007,-0.0013926942
700.0,0.00054894725,7.137052e-05,-0.0003032537,-0.00037824485,-0.002058003,-0.00042328224,0.00012099015,0.0012847203,-0.00042266058,-0.0013286873,-0.0011235133,-0.001548803,-0.0011443733,0.00021102146,0.0019334139,0.0033320147,-0.0006090129,-0.0025172562,-0.0023294732,-0.001437659,7.813079e-05,0.002789876,0.0012125305,0.0012087503,-0.00048675097,-0.0010257495,-0.0014464642,-0.0012476796,-0.0007260815,0.00078102667,-0.00053713215,0.0007233914,-0.00017358245,-1.2372771e-05,-0.00060267944,-0.00033674086,0.0009225577,0.0010998568,-0.00013446728,0.0005445806,-0.0013698142,-0.0015587516,-7.5886805e-05,0.0009377601,-0.00030989374,-0.0005566844,-0.00079610955,0.0006371547,0.0006597523,2.2569026e-05,-0.00021792727,-0.00058058073,-0.00027412738,-0.00014376147,-0.0017080137,-0.0006500367,0.00050538423,-0.00015896496,-0.00016787872,0.0011668056,0.00021741749,0.00022678706,-0.00048937416,-0.0011081032,0.0005484352,0.000494232,-0.00034925807,-0.00021343664,-0.0007489731
1000.0,0.0017060552,0.00028219764,0.00030933635,0.00060091785,3.0762152e-05,-0.00087738555,-0.00067997107,0.0015643506,0.0009827226,-0.0006200686,-0.0013868187,-0.0012282651,-0.0010660439,-0.00018642649,-0.0011091941,0.0022803352,0.0014859438,-0.0021535298,-0.0015772756,-0.0018782713,-0.0021260334,0.0017353174,0.002391914,0.0027523944,0.00074472924,-0.0015518155,-0.000984962,8.5307285e-05,-0.00012370401,0.0019567097,0.00021010658,0.0009696054,-0.0017189935,-0.001245134,-0.0002145307,-0.0014198829,-0.0008312131,0.0023734118,0.0017274059,0.00047217272,-0.0017124106,-0.0015372087,-0.00046696496,0.001237394,0.0013608155,-0.0009456188,-0.00095751137,-0.000320361,-0.0006459188,-0.0006235342,0.0003495818,-0.00061661407,-0.00016333487,0.0014115471,-0.0017320398,-0.0016131187,-0.00029695022,0.00058461435,-0.001466162,4.153049e-05,0.0005462404,0.0015982104,0.00092256034,-0.0014634252,-0.00062427536,-9.20249e-06,-0.0022374487,-0.00010050862,0.0014472855
2000.0,0.0010330072,-0.0005952148,-0.0028633045,-0.0017708911,0.001715241,-0.0020534159,-0.0012742233,0.001580405,0.0019597835,8.363832e-05,0.00016357639,0.0016968105,-9.539566e-05,0.00019776539,-0.001967879,0.00037769583,0.004285938,-0.0005191479,-0.0024799805,-0.0019397333,-0.00094612973,-0.0023652613,-0.0003348939,0.0010289269,0.00084595865,-5.5445904e-05,-0.0004450132,-0.0024572501,-0.0030261867,0.00086384144,0.001324929,0.0030371994,-0.00043466172,0.00013864915,-0.0026987572,-0.00067741954,-0.002278658,-0.00026007064,0.00047833397,0.0007166288,0.0009824937,-0.0016840138,-0.0017004029,-0.0011029647,-0.00029862343,-0.00045641031,0.00042439008,0.0023454884,0.002662296,-0.0019774018,-0.0036456578,0.0006241941,-0.002181049,0.00063711003,0.0005402942,0.0025678058,-0.0028426293,-0.0014717536,-0.00016612317,0.0012012332,-0.00032330255,-0.0013672982,-0.0004757659,0.00240326,-0.00027651407,-0.0011965722,-0.00015308961,-0.0042263707,-0.00017654938
3000.0,0.0025613063,0.0016037041,-0.0012391866,-0.005617052,-0.00038448232,0.0011325761,7.5517186e-05,0.00067344063,-0.00064212334,-0.0028396582,-0.0007829826,0.0014699191,0.00097484456,0.0006271512,-0.00031910767,7.6517805e-05,-0.0006095374,-0.0018359412,0.0001264166,0.001714181,0.004478661,-0.0008830821,-0.0026772222,-0.0016898644,0.0032771996,0.0012033369,0.0007142683,-0.0014239827,-0.0027308122,-0.0021142429,-0.0026727468,4.2116193e-05,0.0030614762,-0.0015805558,-0.003241973,-0.001024916,-0.001861049,-0.0021275952,-0.002140338,0.0026394438,0.0035260718,0.00037347415,-0.0017582426,-0.004245059,-0.002440563,-0.0009531912,0.00070555543,0.001872631,0.0016578671,0.0010203423,-0.0009807346,0.0023097873,-0.0017494733,-0.0029737824,-0.003243163,0.0047444836,0.0030901446,-0.00053611764,-0.0028236515,-0.0020045943,0.00050881546,0.00024145535,-0.0020542925,-0.0004636826,0.0012014812,-0.000839605,0.005105588,-0.004210356,-0.0047987746
5000.0,0.0022274964,0.0015080862,0.006330273,-0.0022186756,-0.004200451,-0.00088983425,-0.0036017133,-0.0021268707,0.002409361,-0.0005259888,-0.0044180527,-0.0018976947,0.0012170607,-0.0036755449,-0.0013338298,0.0017120733,0.0048756367,0.0001060794,0.0005250307,-0.004328849,-0.0018179208,-0.0006127821,-0.0019373628,-0.00016799828,-0.0006951533,-0.0010810272,-0.0013392315,0.001165349,-0.00011578875,-0.00315072,-0.0053844093,-0.003331657,0.0032437076,0.0036198967,0.0002796735,0.002822743,-0.0028612765,-0.004971729,-0.0052273567,-0.0020314257,0.004375192,0.0010653983,0.0048156492,-0.00035643516,-0.002844127,0.001098894,-0.0034284715,-0.001458734,0.0068231635,-0.0010147326,-0.008542199,-0.0057256683,0.0014221948,0.004403082,-0.004600855,-0.002130599,0.005842066,-0.0022517159,-0.0037812372,-0.0034318492,0.0006952418,0.0002824446,-0.0016005774,0.0033692825,0.0001514909,-0.012934681,-0.0032482625,0.006130785,0.0017000819
7000.0,-0.0049531013,-0.0039897077,-0.0055557983,0.006972739,-0.0029835633,-0.004311685,-0.009581056,-0.007502764,-0.0034872466,-4.9486676e-05,-0.005260284,-0.0025618298,0.0002414096,-0.0058504473,-0.006198828,-0.008658684,-0.002631553,0.0010197846,0.0053341663,0.0055460087,4.451955e-05,-0.0025725313,-0.0048831096,-0.0029541133,-0.005415662,-0.0011371238,-0.0024528094,0.0020314988,0.0027605956,0.00013768487,-0.00018182615,0.0015780422,-0.007410601,-0.0073231664,-0.0058181607,0.0015925654,0.0017793692,-0.0012635831,0.0021690445,-0.0030002657,-0.0006030914,-0.0044177235,-0.00092370465,0.0075627943,0.004900917,-0.00330649,-0.006792036,-0.0043313224,0.0037117403,0.007632961,0.0044131055,-0.0039691897,-0.005074396,-0.0015237769,-0.007008989,-0.008920781,0.0065571736,0.0028365075,-0.0035699778,-0.0043257833,0.0011147591,0.00064277084,-0.007889115,-0.00012276463,0.011008284,-0.0054252935,-0.011663612,0.0012777752,0.006178558
