,2024-02-14 09:00:00,2024-02-14 12:00:00,2024-02-14 15:00:00,2024-02-14 18:00:00,2024-02-14 21:00:00,2024-02-15 00:00:00,2024-02-15 03:00:00,2024-02-15 06:00:00,2024-02-15 09:00:00,2024-02-15 12:00:00,2024-02-15 15:00:00,2024-02-15 18:00:00,2024-02-15 21:00:00,2024-02-16 00:00:00,2024-02-16 03:00:00,2024-02-16 06:00:00,2024-02-16 09:00:00,2024-02-16 12:00:00,2024-02-16 15:00:00,2024-02-16 18:00:00,2024-02-16 21:00:00,2024-02-17 00:00:00,2024-02-17 03:00:00,2024-02-17 06:00:00,2024-02-17 09:00:00,2024-02-17 12:00:00,2024-02-17 15:00:00,2024-02-17 18:00:00,2024-02-17 21:00:00,2024-02-18 00:00:00,2024-02-18 03:00:00,2024-02-18 06:00:00,2024-02-18 09:00:00,2024-02-18 12:00:00,2024-02-18 15:00:00,2024-02-18 18:00:00,2024-02-18 21:00:00,2024-02-19 00:00:00,2024-02-19 03:00:00,2024-02-19 06:00:00,2024-02-19 09:00:00,2024-02-19 12:00:00,2024-02-19 15:00:00,2024-02-19 18:00:00,2024-02-19 21:00:00,2024-02-20 00:00:00,2024-02-20 03:00:00,2024-02-20 06:00:00,2024-02-20 09:00:00,2024-02-20 12:00:00,2024-02-20 15:00:00,2024-02-20 18:00:00,2024-02-20 21:00:00,2024-02-21 00:00:00,2024-02-21 03:00:00,2024-02-21 06:00:00,2024-02-21 09:00:00,2024-02-21 12:00:00,2024-02-21 15:00:00,2024-02-21 18:00:00,2024-02-21 21:00:00,2024-02-22 00:00:00,2024-02-22 03:00:00,2024-02-22 06:00:00,2024-02-22 09:00:00,2024-02-22 12:00:00,2024-02-22 15:00:00,2024-02-22 18:00:00,2024-02-22 21:00:00
100.0,0.0003880210872968856,0.0001160907495723085,0.0002626296546266686,0.00016744905343380755,9.615056553770675e-05,-0.00018579709251706868,-9.672984015664628e-05,-0.00011065553897251919,1.6578164458015656e-05,0.0001845507021838407,0.0002960858962320487,0.0001968671296150049,3.065720407935334e-05,-8.313495908651896e-05,-0.0001739188965971525,-0.00010035777493282393,0.00018783732350605593,0.0002726205744709659,0.00015614326713567084,0.00010603240381748937,5.790911936755026e-05,-7.832969558587995e-05,-0.00010064368211560366,-9.090880030171288e-05,0.00010810986934993825,0.00013031906160331741,0.0001214869169882552,0.00018335215308798677,5.401634521842374e-05,-0.0001415097178538451,-3.493006439385647e-05,-3.281914197911419e-05,9.698341857286227e-05,0.00028780506912302645,0.0003022044777946477,6.355915643078878e-05,7.296870602988437e-05,-9.9794280071338e-05,-0.00015340391786943688,-2.6437607987994376e-05,-1.7271361337527056e-05,0.00019615653161470705,0.00029532289120203273,0.00013922398878707474,4.667881203854092e-05,-0.00011438919234730127,-5.128059435866521e-05,-0.000132602602832973,-2.5079275921998183e-06,0.00019673521927309018,0.00023562069845535,0.00012490121401860318,0.00018042408682811693,-0.00016587150231929052,5.4120826355592095e-06,-0.00014706483749623862,-3.63056346738509e-05,9.333195489828923e-05,0.00021636075419509027,0.0001619124348269662,0.00014349803950996617,-0.00022831590220840291,-0.0001020348610380423,-9.69479620624996e-05,-3.0389369790044797e-05,0.00026673087548938424,0.00021795481460995216,0.00022986348614890666,0.000125224857904202
200.0,0.0003729035776707817,1.624591262216897e-05,0.00019894421500259401,0.00023287474924064223,9.742152151294634e-05,-0.00020954330171642975,5.179327430403386e-05,-0.00016144041124262188,0.00011596576962460407,0.0002152348144764556,0.00020248119891504268,4.445841914183297e-05,0.00012085320500167665,-0.00010195537195827989,-9.768116052191014e-05,7.752336590464873e-05,-1.7609132857454324e-06,0.00026109417508630235,0.0003209802818666563,2.3721771094839465e-05,8.69605686328366e-05,-9.173666642565682e-05,-1.2862519178509374e-05,-9.805193448731458e-05,9.832929344642394e-05,0.00016329319364929138,6.133112361514652e-05,0.00020409598921391134,2.3207381026215753e-05,-8.073202855321207e-05,1.5354317420310392e-05,-3.422236751197562e-05,5.852199329667337e-05,0.0001561353905497406,0.0004025973376387243,-0.00010566800285070057,0.0001233895175763105,-1.583627310717298e-05,-0.00010376710207944521,3.892043562510788e-05,4.682712958575497e-05,0.00012628980294718676,0.0003940158472323728,0.00010648872665627558,0.0001620393582778049,-0.00021783309415965383,1.6624401728161084e-05,-9.058477168502655e-05,-7.33021422908064e-05,0.00015475874094120817,0.00028377115075953066,0.00011617222511642677,0.0001769167410129305,-0.00021262100757407943,-1.259669054924952e-05,-0.00015253159877298217,-5.7132766056898866e-05,7.949660460091133e-05,0.000331899481946335,0.00040112261006632077,0.00010650208429327381,-0.00031431709443114557,-7.716374590574358e-05,-0.00014885273792627907,-6.100569234470159e-05,0.00026815932638637465,0.00024924299337044135,0.00017238184573011673,0.00013105833438298967
300.0,-4.632019926128181e-05,8.012274500677905e-05,8.42511596321791e-05,0.00035739368812988604,-1.9120268728959705e-05,-0.00020197667837701762,-8.317580166118543e-06,-0.00018213088521215162,4.7787428934099206e-05,8.547054593009188e-05,0.0002505629687310832,6.1029923781675004e-05,0.000110457519542617,-0.00011395646460487614,-0.00019663661907322517,-6.542397304672973e-05,3.479592863751049e-06,0.00025707775754274585,0.00015605909747986056,0.00014995610300374727,-1.0428824098888047e-05,-2.8341801587019887e-05,9.68891288338988e-05,-9.996045444091746e-05,7.269533019707053e-05,0.0002077002013605402,5.318514645614706e-05,0.00012990805688989536,3.217553886031467e-05,-0.00012179338620604482,-5.249405030291998e-05,-5.218990764805707e-05,4.128215691159772e-05,0.00013050074449811499,0.00023601262556066709,9.36472277151885e-05,-8.553428913803124e-05,4.3238771185560223e-05,-8.674930008537542e-05,-3.786808250502177e-05,-4.996639310896522e-05,0.00010448543450189384,0.0002191717144548702,0.00010140702927598753,0.00018902871116595476,-0.00019744438477201925,1.4850059232037391e-05,-3.450585625013017e-05,-7.0986574843389e-05,0.0001273431400719905,0.0001873400779817718,0.00015713125291114542,8.170420774549694e-05,-9.497071665897283e-05,1.7720394018663213e-05,-0.00018693298702468332,-6.651081158276898e-05,6.746212730387688e-05,0.00014903555132322495,0.00030276940165788825,0.00022549326639142357,-0.0002578404442140618,-6.315668569813902e-05,-4.10502029574605e-05,-6.976198701744659e-05,0.00011284955259013845,0.00021908480398099303,7.489941093546863e-05,0.00011168993146947136
500.0,5.0989574074462686e-05,3.708223565821271e-05,8.956391543395452e-05,0.0001248209740186198,0.0001792078410119034,-0.00021676022980201838,6.328004911320723e-05,-0.00010172761559714956,4.83232037810168e-05,9.864303681069834e-05,0.00016217242401717018,0.00010579733405856568,7.354225794271747e-05,-0.00010385640066301163,-0.00018677198573041233,-0.00010845098091871317,0.0001612437820777502,0.00014472701381429973,8.673571533962541e-05,9.228880144761161e-05,5.391892212831681e-05,-7.21647574548689e-05,-2.984165018845483e-05,3.8337687068001186e-06,-1.0326036808403662e-05,7.813493367427736e-05,0.000151702034588002,0.00011746622264000196,6.329498352879081e-05,-0.00011877672623834513,1.339986521199377e-05,-0.0001704002847286049,4.452919058305673e-05,8.209177280209265e-05,0.00015996101978238086,0.00015765436297610736,-4.440932977016231e-05,2.206156186574437e-05,-9.12484181079537e-05,-0.00010968647980329961,-1.4722864450483291e-05,0.00018315683333451545,5.163655467489326e-05,6.801336982122269e-05,8.609476399013852e-05,-6.918092097712991e-05,5.050392877054862e-05,-0.00014693623103736653,-9.235660413398693e-06,0.00014672343230681068,0.00013233711500530823,0.0001254263683155818,0.00014239877781932285,-8.674671711593892e-05,6.512920359459746e-05,-1.7061227027968055e-05,-0.00011804704189055983,9.638178249802065e-05,0.0001428986554063681,8.20123252070044e-05,0.00010018655079265288,-0.00015402975652278934,1.402213503981587e-05,1.8691605415911733e-05,-0.00013130436095996252,4.35176120814191e-06,0.00013778124189740007,0.00013777092243242916,0.00019764197768629794
700.0,3.510359388011843e-06,6.361445520358208e-05,0.0001316563736408041,4.250811378412711e-05,3.82416176834573e-05,-5.220039956090719e-05,4.745155508882031e-06,-0.00011795835792017788,4.8134513863540766e-05,0.00014550823086907768,0.00011643080219031566,0.00010413919165249078,4.3553027161902476e-05,-3.5612143607817516e-05,2.1832696509427723e-05,-0.00017346795103746247,6.057433097048127e-05,0.00016889157503196883,0.0001489255729379364,9.287002007875822e-05,5.816988295145976e-05,-9.751660949433385e-05,2.3172981882866064e-05,-0.00011749169482720477,4.730177229905177e-05,5.1036687388874144e-05,0.00010223939316673752,0.00012059609339876294,5.937999093690949e-05,-0.00010325261112505203,6.443662541115446e-05,-0.00011397561702026089,2.911730163953966e-05,8.449007039442862e-05,0.00014016345255842913,4.713196611734748e-05,-2.84747089946006e-05,-4.254231861850972e-05,-4.208839902318506e-05,-0.00011520256988100859,3.459416671481972e-05,0.00015931881018133704,0.0001118372763097218,3.395130196602938e-06,2.7938702791494785e-05,-1.3529680479164186e-05,3.1955449828194944e-05,-9.617099462204217e-05,-2.139543904946271e-05,0.0001156473851410687,9.86026179987309e-05,0.00012182262966919463,3.876401530345502e-05,-6.794824316121818e-05,7.874046210669309e-05,-2.988950043380343e-05,-5.660900319579396e-05,9.232824920609065e-05,0.00013201734708006058,4.702396249840023e-05,1.5283875615280294e-05,-0.00010997471896251749,-5.591532869757373e-05,5.124608902535638e-06,-6.459260717217404e-05,-4.688741448155176e-06,0.0001374491964880859,0.00011086659644365436,0.00013018432322641112
1000.0,-5.3957765759166436e-05,6.35475361210108e-05,8.840798151271076e-05,8.408933048176315e-05,3.9712922014025575e-05,-7.746275541515716e-06,1.926285733666623e-05,-6.678908894172241e-05,-1.3811207150268602e-05,0.00011801790645274303,8.950349170275421e-05,7.529632548458247e-05,4.294177092828735e-05,-3.611491625165431e-05,3.3454229695968024e-05,-0.00012668248952196626,-3.1896056447502184e-05,0.00022966076242975642,5.78600152453217e-05,6.530712982046715e-05,7.179629147135305e-05,-4.728887150828627e-05,-3.998033308403214e-05,-0.00011301725005535773,-8.41294725684787e-06,0.00014587425510590533,9.171229388116693e-05,3.177717438716179e-05,4.4172932855372955e-05,-8.034899719852555e-05,1.9497866359607694e-05,-0.00011544843035988455,8.257514846185955e-05,9.048591239208609e-05,2.5128622819161642e-05,4.741153827516766e-05,7.221499032838714e-05,-7.16435754482723e-05,-7.059855288390392e-05,-3.982328076347991e-05,4.062087556259395e-05,6.104747528519672e-05,9.78529371720358e-05,3.151860204951913e-05,-2.0536869664677066e-05,7.053358820511094e-05,1.1723791184720325e-05,-4.155259449334845e-05,3.036860047208614e-06,8.812838219685085e-05,3.9879952285679994e-05,9.381228311297268e-05,6.895851293648674e-05,-0.00010423686194254865,0.00010200146835933255,-1.917847768018445e-05,-1.7148162137591367e-05,1.0382599799858437e-07,0.00010838817533906119,6.240856707801557e-05,9.535249505635446e-06,-0.00011543099258239237,-2.267186013366948e-05,6.264767978743946e-07,-1.198216617863166e-05,-2.659705515433212e-05,0.00018329041710532745,9.486513477285045e-05,5.940088961821485e-05
2000.0,-2.2482147814951684e-05,2.5435977953672297e-05,8.394153385494425e-05,8.132639639116555e-05,-4.296901326419614e-05,4.843456271454319e-05,5.461280983739726e-05,-6.12757289928738e-05,-2.9393887588557356e-06,6.18893414000311e-05,5.3173766079783845e-05,-1.1061324933999068e-05,1.8625593071412332e-05,-3.367321737296283e-05,1.7857565135715567e-05,-1.767912113544541e-05,-7.627029646344053e-05,8.806275679462409e-05,8.90982910121044e-05,3.871957224565867e-05,-4.545672539754666e-05,-1.8034920103697487e-05,-1.9252351772866768e-05,-2.607767903228128e-05,3.70715094995151e-05,5.4954278752932896e-05,2.8713839051578956e-05,6.817815476958882e-05,7.597718986387483e-05,-4.666092070997736e-05,-1.099907110693088e-05,-6.10624960124762e-05,6.406243051797226e-05,-2.976325389646598e-07,0.00010532650482783284,5.149020175268838e-05,0.00010239624623216591,7.771651711656418e-06,1.1999046131750444e-05,4.440602492653169e-06,-2.6673775751889115e-05,5.6679246685513085e-05,6.814260794601501e-05,6.729212028928827e-05,4.359686469420423e-05,3.328134264637449e-05,2.0813628162482122e-05,-4.5635534663786476e-05,-5.9277952648940075e-05,7.332538626064232e-05,0.00012271515934108687,-6.945057668819931e-06,9.138818635123925e-05,-1.4896873358242835e-05,2.227513281953523e-05,-7.781145025921375e-05,3.6626927380088715e-05,1.55720509976487e-05,4.992073409088959e-05,8.661714075671676e-06,2.7414362290316876e-05,3.5159818026703755e-06,-2.072216675209242e-05,-7.22971341087039e-05,-9.35321541004085e-07,8.579796414328633e-05,2.731753138369184e-05,0.00013902940090486653,-5.561739761718702e-05
3000.0,-8.206115749988491e-06,-8.761373578247884e-06,1.0894137319349739e-06,9.449062512206762e-05,1.7951935302692725e-05,-1.0902730639613883e-05,6.2306367404953e-06,-5.0110600335034234e-05,3.2031883228802585e-06,5.680658419003691e-05,3.3990072818865316e-05,-3.5424829400922884e-06,1.506469264771457e-05,8.19202467897047e-06,1.7043929933754995e-06,-2.2735001817956435e-05,1.938420940270451e-06,6.460498461014231e-05,2.7700676687222474e-05,1.0713729484042602e-05,-4.463406854657189e-05,1.2435042905314601e-05,7.475780740760104e-06,1.415156050222668e-05,-5.2282997948429777e-05,5.310834718630855e-06,-2.669806674054206e-06,4.095877348780037e-05,3.2178392549357294e-05,-2.601721549776303e-06,3.0559563584633304e-05,-1.9334186350255287e-06,-3.5347094729942585e-05,4.430861728965793e-05,7.62767891290195e-05,2.8705543990478806e-05,4.3887629728956326e-05,1.0926946308168363e-05,4.8042210733872056e-05,-2.3843588193836867e-05,-1.3505406384432806e-06,7.248172936397818e-05,2.7168242063488464e-05,6.173842354002514e-05,4.59070680326199e-05,3.635507071327264e-05,-2.710606474540952e-06,-4.0626063233098804e-05,-1.4005865602302593e-05,-3.87530254148916e-06,6.660610135934612e-05,-1.22595051394965e-05,3.4505847374322324e-05,8.996301350367508e-06,5.290475173051239e-05,-6.423217255239345e-05,-2.199772703347579e-05,-1.1534183915199465e-06,3.8019162292163496e-05,4.611571706953759e-05,-5.023956299006652e-07,-1.1657310524896131e-05,1.9894416121776247e-05,6.335301190068905e-06,-2.2282806501172304e-05,6.487315146689358e-05,-4.2376395755839845e-05,6.46579350958427e-05,-7.5633579976693876e-06
5000.0,-1.556792152706062e-05,3.397547507462037e-05,-4.101293913109835e-05,5.937367911582505e-05,5.124266595346507e-05,6.154086994794373e-06,3.149162007570602e-05,3.867999962744362e-06,-1.1860496068251657e-05,3.6242372503066075e-05,4.123671652733659e-05,2.259532226074172e-05,-2.5461647703680365e-05,3.0510802820486414e-05,1.1732834144441288e-05,2.332587178138367e-06,-1.4044363842438069e-05,6.061973816553196e-05,-1.8068896564451207e-06,3.843913776872305e-05,6.875088648868982e-06,-1.990846189231717e-07,2.5529928739384344e-05,-6.890639240894046e-06,3.296814438150341e-05,3.426154963802382e-05,1.736286586998611e-05,5.936734789135519e-06,6.554386837379245e-06,5.839888544478373e-06,2.377704158794894e-05,4.749575385275821e-06,-1.2118690249474585e-05,2.1405833544698338e-05,5.049929279590434e-05,-2.1240710525306577e-05,4.462800381494914e-05,5.5172523869982556e-05,1.73339097656606e-05,1.6614206656233586e-05,-1.3555513716056222e-05,3.3591347040028094e-05,-1.6499488038605042e-05,2.459479917277391e-05,4.931050474410715e-05,-1.3692999764318984e-05,3.0063541780927253e-05,3.657617214748241e-05,-3.552529688897122e-05,4.2782652118266645e-05,6.203759272981762e-05,4.838081439093526e-05,2.9119795596193984e-05,-1.02544291522486e-05,5.822878394450142e-05,2.8363436421705953e-05,-4.756719071349093e-05,3.127265407499425e-05,2.0578384832966524e-05,3.645629057631151e-05,-3.754588242826432e-06,-5.682929311744892e-06,4.3896474013934476e-05,-1.5890804353643013e-05,-1.534025279379898e-05,0.00010097403191871469,3.750382143682782e-05,-2.381864842373217e-05,6.606883890033298e-05
7000.0,0.00010988430507887607,2.9953685594110288e-05,5.329743159653088e-05,-4.165185583473463e-05,3.8256264073697365e-05,2.2706020963255006e-05,3.658110984689862e-05,2.56950535693351e-05,1.909395089806745e-05,3.6594696886929327e-06,3.668102403677816e-05,1.761718967932073e-05,6.510020690142399e-06,3.849615354086093e-05,1.7241944136615663e-06,2.3714432557861488e-05,3.268073880568504e-05,3.126042522364178e-05,4.368046257761165e-06,-5.310311976260263e-06,1.4434892433496578e-05,2.6026603672485525e-06,2.096644955732046e-05,-9.31914692140329e-06,3.7344002782553796e-05,1.6719722710331044e-05,2.834459527485016e-05,1.2482566083529592e-05,6.344137603191196e-06,7.164749801398398e-06,3.8146789325490915e-06,-2.1086772703225197e-05,5.5485620263209116e-05,4.060079221501414e-05,3.2838888940527165e-05,-4.862404130393458e-06,1.48846341967164e-05,2.9406238219419898e-05,-1.6745999403097788e-05,2.276236901920463e-05,5.646803389602867e-06,3.293297424556473e-05,3.489282195208373e-05,-1.0630744927758999e-05,1.1181714541359978e-05,3.700757919135707e-05,2.610778398846418e-05,1.5670258725495757e-05,-3.654897699750854e-05,-1.891686649875211e-05,8.082435050430468e-06,3.644225336882079e-05,3.349014446934853e-05,-6.559528736391554e-07,4.2551741716796184e-05,5.888990232992205e-05,-4.028749119249382e-05,9.483097129164136e-06,2.8761644484495303e-05,3.901661793846494e-05,1.3234061706005088e-05,6.148520125868593e-06,4.923645871207094e-05,1.8177108745410492e-05,-6.256019660947749e-05,4.2020491855118375e-05,5.99547232675331e-05,2.4170945356359313e-05,8.48545708872472e-06
