,2024-02-14 09:00:00,2024-02-14 12:00:00,2024-02-14 15:00:00,2024-02-14 18:00:00,2024-02-14 21:00:00,2024-02-15 00:00:00,2024-02-15 03:00:00,2024-02-15 06:00:00,2024-02-15 09:00:00,2024-02-15 12:00:00,2024-02-15 15:00:00,2024-02-15 18:00:00,2024-02-15 21:00:00,2024-02-16 00:00:00,2024-02-16 03:00:00,2024-02-16 06:00:00,2024-02-16 09:00:00,2024-02-16 12:00:00,2024-02-16 15:00:00,2024-02-16 18:00:00,2024-02-16 21:00:00,2024-02-17 00:00:00,2024-02-17 03:00:00,2024-02-17 06:00:00,2024-02-17 09:00:00,2024-02-17 12:00:00,2024-02-17 15:00:00,2024-02-17 18:00:00,2024-02-17 21:00:00,2024-02-18 00:00:00,2024-02-18 03:00:00,2024-02-18 06:00:00,2024-02-18 09:00:00,2024-02-18 12:00:00,2024-02-18 15:00:00,2024-02-18 18:00:00,2024-02-18 21:00:00,2024-02-19 00:00:00,2024-02-19 03:00:00,2024-02-19 06:00:00,2024-02-19 09:00:00,2024-02-19 12:00:00,2024-02-19 15:00:00,2024-02-19 18:00:00,2024-02-19 21:00:00,2024-02-20 00:00:00,2024-02-20 03:00:00,2024-02-20 06:00:00,2024-02-20 09:00:00,2024-02-20 12:00:00,2024-02-20 15:00:00,2024-02-20 18:00:00,2024-02-20 21:00:00,2024-02-21 00:00:00,2024-02-21 03:00:00,2024-02-21 06:00:00,2024-02-21 09:00:00,2024-02-21 12:00:00,2024-02-21 15:00:00,2024-02-21 18:00:00,2024-02-21 21:00:00,2024-02-22 00:00:00,2024-02-22 03:00:00,2024-02-22 06:00:00,2024-02-22 09:00:00,2024-02-22 12:00:00,2024-02-22 15:00:00,2024-02-22 18:00:00,2024-02-22 21:00:00
100.0,6.812702206200088e-10,-4.0011436402955686e-10,3.6202506091371545e-10,4.909636451074977e-12,1.1854660012179596e-10,-1.7026045821561968e-10,-2.405360711548696e-10,-1.209266940930136e-10,4.6464790162004403e-10,3.216477769510477e-10,5.375859831893172e-11,6.076462304526401e-11,2.4383780654762417e-10,-4.1004915720037285e-11,3.7459907664788796e-10,4.48284004341182e-10,-2.8022320272073453e-10,-3.522401997305777e-10,-3.0045106422654143e-10,-1.684890516132752e-10,-5.1101236710976974e-11,-1.336809692052341e-10,-2.078868934963249e-10,-1.5749610951481247e-10,3.6685484380647795e-10,5.1007254558740785e-11,-2.3479660982095717e-10,-4.983864770493592e-11,1.2784302469801885e-10,-2.2514709943132925e-10,-1.7873641799674317e-10,1.1326023080968417e-10,5.296568796759924e-10,4.944438015719784e-10,-1.296787127939154e-10,-6.59153553926779e-10,3.90826598735008e-11,2.3451596661979655e-10,-4.662334376728443e-11,1.2247934928707503e-10,4.577791697522115e-10,-1.8018841944145577e-10,-2.908221547837069e-10,-1.0706524084788013e-10,-1.594995965221318e-10,-1.9527570700568752e-10,1.353297333535985e-10,5.274288438380981e-10,1.6033336530400643e-10,-5.803827372271571e-12,1.1531251561014e-10,-3.711512718301939e-10,-1.4318201025100825e-11,3.974037935632372e-10,1.3451760334335017e-10,-2.8724781448862305e-12,-2.1840321267948093e-10,6.421607996106535e-10,6.447619479730022e-10,-9.988254737574622e-11,-8.115309448335639e-10,-2.892093078903087e-10,6.898010183450279e-11,5.832616458219673e-10,4.2856416362814227e-10,4.3514030120177225e-10,-3.516222722378447e-10,-3.0102229755307967e-10,-2.960306933025862e-10
200.0,1.778226522527731e-10,5.574454768189506e-10,3.5751247889244473e-11,5.624645051670912e-12,-3.481168706374338e-10,-3.3250188265138444e-11,1.7623365366404323e-10,-2.4683235954144098e-11,-4.772645382136802e-11,1.2053575617397184e-10,1.385807595203557e-10,4.3022787655783294e-11,-9.627534549148996e-12,-2.37703319292035e-10,-4.979501089150822e-10,7.066374301268493e-11,4.114274512797858e-10,4.47054638407035e-10,3.637504317256313e-10,1.2888268964083098e-10,-2.772927001791823e-10,-2.8017826690387585e-10,-1.5786153617172434e-10,-6.728984311940421e-11,1.2640019598792912e-10,2.478094384882185e-10,-1.9789322080430516e-10,-2.947458528941407e-10,-2.6934653456981043e-10,1.3277123699431025e-10,2.0668242326013676e-10,1.7789761685932e-10,-1.203685637424673e-10,-1.9033676888328957e-11,3.703122947253516e-10,-1.4625450940775228e-11,-3.015574429050919e-10,1.2359733875936976e-10,1.0512453594544566e-10,7.945147437041328e-11,-1.1519105507918737e-10,1.3259435516580462e-11,5.8186740236675844e-11,1.035840996426788e-10,3.1378672275395684e-10,-8.908512472551915e-11,7.03624282589983e-11,-3.968315038333347e-11,-3.597605662642123e-10,5.506118417069593e-11,6.835625361800819e-11,3.447651878320754e-10,-1.4037085811882162e-10,-1.1023660352839458e-10,-1.923758500215444e-10,-3.519810530262771e-10,-8.578630460368737e-11,-1.7422074663472104e-10,2.451696583252763e-10,1.133229453504798e-09,7.678253126322882e-10,-4.532986167732707e-10,-6.48629606452622e-10,-1.0748456119605454e-09,-5.210033780651647e-10,5.195686380017063e-10,4.208051922015569e-10,5.132239736136509e-10,-5.472611392538719e-10
300.0,-4.1987820780365886e-10,2.686966685607239e-10,3.848845352293819e-10,6.468893763417299e-10,2.6044648244886613e-11,-3.8613820432604404e-10,-1.34915587359514e-10,-6.936914954371725e-11,-1.1130595226100718e-10,-2.7155850465797814e-10,-1.5116648247041334e-11,-2.6048567956804706e-11,1.6557483487518044e-10,5.073062414785345e-11,-3.6448644657952525e-10,-3.0074769278949396e-10,-1.2441437201214782e-10,-7.907479590945224e-11,-1.346472314636875e-10,2.990050703877258e-10,5.080899337553375e-10,1.0468512739249074e-10,5.728374434272587e-11,-6.4313486460742595e-12,-3.004458640670186e-10,3.355976799695566e-10,3.105750162620464e-10,8.753605245294731e-11,-1.344275724605602e-10,-2.6909762448533856e-10,-1.1806467229399308e-10,2.220912654378338e-11,1.1243480286199004e-10,6.695191483591152e-11,6.966494428851803e-11,3.512288664773959e-10,-5.936548547184723e-10,-4.637541001540597e-10,-1.8917899384106292e-10,1.1647853224516773e-10,9.06817301434863e-11,2.0511966540828334e-10,-3.9407856103339136e-10,-1.503009065151048e-10,1.7939331563710973e-10,-1.7460314950848152e-10,-1.3143540209988478e-10,1.2781777414956984e-10,3.199503123149107e-10,1.890241013717379e-11,1.1039306026561144e-10,1.4849501394549809e-10,1.2066551108377247e-10,-4.9959715979680566e-12,-3.1459623614050564e-11,-2.0464002429835124e-10,-3.741067553861258e-10,-1.0857941728560342e-10,-7.390254581514868e-10,-1.816237947518978e-13,1.0265801411777997e-09,6.573975387435839e-10,4.3285904128455773e-10,4.972317121634301e-10,-7.284350801710531e-10,-5.864183478645429e-10,-3.6387821611075256e-11,2.804926643503616e-10,9.615895474864194e-10
500.0,1.0445734572770582e-10,-3.3483471421793235e-10,5.175603446322881e-11,-1.9719235163973036e-10,5.075914121376032e-10,2.0642128576500794e-10,-1.7619007332074256e-10,1.8316428249943934e-10,1.2626803889088348e-10,2.6461528318401497e-10,1.2318070352967653e-10,3.064600100079137e-10,1.3742893016457193e-10,6.153494652637486e-12,-1.4085979465846887e-10,-2.5308818287227834e-10,8.588813066320354e-11,1.321793430834696e-10,5.72167360607291e-11,-1.3166526666218059e-10,-2.373945392877898e-10,-2.9130841861607983e-10,-7.461444087027319e-11,-7.18667484632468e-11,2.1735376843985162e-10,-2.6754054240246235e-10,1.748810081487459e-10,3.523027655930812e-10,2.918924128062278e-10,1.8348285678947177e-10,-3.122685406004354e-11,-2.1133362605795457e-10,-4.2144300366516504e-10,-4.1980195607549135e-10,2.60711759672044e-11,1.3706325044410762e-11,5.296347663005934e-10,2.908393199619314e-10,1.0244696319223767e-10,-1.4817253825733203e-10,-1.3250250760976933e-10,2.589510869059255e-10,1.883487199315756e-10,-1.9811141276065225e-10,-2.0444289898078596e-11,1.0526160128807611e-10,1.5048292534830312e-10,-2.7656940019216385e-10,-1.9439584688731885e-10,-1.0436276384557741e-10,-1.3610631106947454e-10,1.50410134161648e-10,1.954730450995765e-10,4.097158022784425e-11,8.48985701468881e-11,3.429005164373931e-10,1.848882720413001e-10,4.7794763806864036e-11,1.523039565389575e-10,-5.325866152035513e-10,-7.933916184289693e-10,-4.2950591114985165e-11,-9.177972031964081e-11,-7.678615422939972e-11,1.146449045881082e-10,1.5404038146189895e-10,-1.1605070746346374e-10,-2.3575723310223546e-10,-2.2821022969549886e-10
700.0,-2.9172698853516665e-10,-1.072545952885906e-10,-2.831193021150378e-10,-4.916686858753466e-11,-6.346840215537515e-11,9.24150942394809e-11,-1.3300618327433346e-10,-1.9835655720854913e-10,-1.6156107092383374e-10,-2.8022940586204306e-11,2.0284042567160898e-11,-2.0200933904463284e-11,1.716324353249016e-10,3.084257363418115e-10,4.3349575275432847e-10,-4.2897891234728345e-10,-3.614232228587786e-10,2.052417010537819e-10,2.233382664383746e-10,3.157508327002342e-10,1.5181978053134877e-10,-1.204649193503237e-10,-1.0504751129558248e-10,-1.9283628290569734e-10,4.235112450017697e-11,8.455931964925058e-11,-3.3282038827730267e-10,-1.737612084003598e-10,1.2741716339183358e-10,9.634742059490034e-11,2.502491601728922e-10,2.5324798919908834e-10,5.817007758495813e-10,1.2824981256902196e-10,-2.4345126034010043e-10,-3.444668229514811e-11,-1.4997486114628563e-11,-1.6411016150422852e-10,2.6191284641957065e-10,6.24341437347175e-11,8.996402155396163e-11,5.355892866399014e-12,2.5616746263073297e-10,8.400453609015e-11,-2.4823349865444123e-10,1.0489875426982117e-10,1.440319489306831e-10,3.3659198475389627e-10,1.8862125395419715e-10,-7.673505722046716e-11,-2.3160809142218854e-10,9.168002819919834e-12,-8.535848587250778e-11,5.692470611210542e-11,2.4275337519384037e-11,-4.4268968514767567e-11,-8.483746380602422e-11,3.945639398935656e-11,1.8375416288323502e-10,2.6594210711458816e-10,-2.414142735972755e-10,-5.177388923823533e-10,-1.5130199391856072e-10,4.3963562781318604e-10,-1.383352164639361e-10,-3.066802167340993e-10,9.169416884332826e-11,1.637976162216062e-11,-1.6630356453565135e-10
1000.0,1.7543250680912995e-10,2.799193228389527e-10,2.4503002089229375e-10,-3.7626029067061957e-10,-9.924300367878597e-11,3.67697237172468e-11,9.46019071309104e-11,3.8152809486174046e-11,-2.7290605033005987e-11,-1.1684210702107986e-10,4.9089650008096463e-11,2.8698826003837513e-11,-1.0896904226193611e-10,-2.3069471311201554e-10,-8.268142088779005e-11,1.5790992225359444e-10,-1.2330214361792347e-10,3.938210481684162e-11,-3.8187036443901905e-10,-4.825311250001059e-10,-1.073613328298342e-10,9.933491911775049e-11,3.3263510732067043e-11,1.150115662000952e-10,-2.291160788537822e-11,2.492652531460769e-10,2.6019606225226874e-10,-1.521991189140209e-10,-1.1816392929033584e-10,-1.2692607146918776e-10,-1.0668245849583577e-10,-1.3950844081959921e-10,9.316123255247744e-11,2.453786888457989e-10,-3.76498200336241e-11,1.3065754777063595e-10,1.7816755519746829e-10,4.0801065589036644e-11,-3.8831145917478504e-10,2.2065220830204176e-10,1.0312579143948853e-10,-1.981722727611298e-10,-1.0199399245380733e-10,-4.090941814874527e-11,-2.5601296001444308e-11,1.032540799421149e-10,-3.355709725905129e-10,-1.0131449777630664e-10,3.7983640889241016e-10,4.989145607887251e-10,3.386066586979222e-11,-2.765613307266223e-10,-2.4543010058540373e-11,-9.110400707147212e-11,-1.6588722381355637e-10,4.547690951509243e-11,2.891934201997433e-10,-4.131411791762749e-10,1.9353198146340522e-12,1.4418597400068202e-10,1.9474488305270735e-10,-1.3887524767706301e-10,-5.530299167564887e-10,-3.674461845393789e-10,3.9150356156717347e-10,6.43365382983356e-11,1.6606201127260763e-10,1.0677571170648128e-11,-4.850455079689014e-10
2000.0,-3.0249682972663106e-10,-4.894260160744689e-11,1.1617101165986104e-10,3.480547385261427e-10,-1.5825323836117352e-11,2.0902867583516473e-10,2.925338748768048e-10,2.374515087075432e-10,6.598565213316094e-11,-3.85561433489784e-11,-9.446767450861494e-11,-6.829929337366593e-11,-5.214191253508162e-11,5.6443252672181596e-12,1.081749975806647e-10,-2.8269886348178856e-11,-8.825445600657415e-11,-3.311316552378554e-10,-1.0301541802465369e-10,-4.1706567792492535e-11,-1.5724135507558288e-10,1.822653435450421e-10,1.436299865193532e-10,-2.0518311788995123e-10,-4.2012053127626795e-10,-1.574496812881112e-10,-1.1786674806965071e-10,-6.34900190060033e-11,-1.9780508490210955e-10,-1.3525983191408004e-10,7.205471262857835e-11,6.657442672857816e-12,-1.8952058766821694e-10,8.403156080530754e-11,1.6598403506547958e-10,-9.911995778112571e-11,-7.894387557532164e-11,7.075133443707559e-11,1.7974032522010435e-10,7.799712934112395e-11,1.1265945770934682e-11,-2.723160067645061e-11,-2.8901390978156085e-10,1.0615187329946876e-10,1.884219034769872e-10,1.8161135416186895e-11,3.4760578852055435e-11,1.9386667087711053e-10,-1.7821965019257716e-10,-5.485389811925774e-10,9.064972149411499e-11,1.0278399943577663e-10,2.4260835759299457e-10,1.8722401684919224e-10,5.3473963685822397e-11,-3.5607100377840175e-10,-3.862336977039385e-10,3.033614367573779e-10,1.681000395973498e-10,-5.7905186213269486e-11,-4.3492876461063464e-11,-1.291952782718842e-11,1.9296439125296942e-10,1.856762002397949e-10,-2.485033169769337e-10,1.230267956978388e-11,3.3627614522388135e-11,-9.630166420042202e-11,1.8989007345702715e-10
3000.0,2.6785449299048726e-10,5.89711285868256e-11,-1.9115827997195142e-10,1.5529136298201405e-10,2.0927994062500815e-10,-1.2697228303276282e-10,2.0822679181575852e-11,6.558905523005782e-11,-1.0792254537075987e-10,6.202340750724965e-11,1.4414560753020007e-10,2.025367873303809e-10,-6.642306249077215e-11,7.328398048985958e-11,-8.428215405351509e-11,-1.5947117117217157e-10,-1.4265210202562139e-13,5.685265646530181e-11,-8.5773687650893e-11,4.8247920860596773e-11,-1.037815732637523e-11,-1.718992449202354e-10,-1.2418114674909632e-10,9.560379683425418e-11,-4.4956125439913195e-11,-1.9257291234487777e-10,-4.049397217719996e-10,-3.117904257003742e-10,-1.6738641502042323e-10,-7.689526085711417e-12,2.3017973053322597e-11,1.8089624200357125e-10,-2.3765920238278085e-10,-2.661987528309978e-10,-1.0120512079749103e-10,5.7392467041267554e-11,8.151616784433197e-11,1.3015774055378528e-10,6.983349110530593e-11,-1.3113521883677445e-10,2.115639677892554e-10,-2.071183871278686e-11,1.6856791206897836e-11,-9.280668638031495e-12,-2.3231759468825237e-10,-5.936105234584561e-11,1.1658549248840144e-11,8.16140507427475e-11,1.8723527065719325e-10,6.351012695241257e-11,-2.5320659043026105e-10,-1.6077265718459299e-10,-1.3985644520281174e-10,2.754796912775828e-12,5.14751718186557e-11,1.1108606226198447e-10,-1.0678103227332733e-12,-1.48568444688935e-10,-1.0059139748286499e-10,4.364566139237855e-11,-6.268727339255342e-11,1.521941250402988e-10,3.354718758763995e-10,1.001952751368584e-10,-1.8905639693893277e-10,-1.3053994553033885e-10,-1.1400895739137671e-10,2.0147011415190568e-10,3.968340201031404e-10
5000.0,2.973299906228444e-10,-1.0545185701062571e-12,-4.0932947521195367e-10,-4.6129631656870954e-10,4.794373699701626e-11,1.6262467733928282e-10,1.493542148690959e-10,2.4193955382081886e-11,-8.51852688172006e-11,-2.6544371423770723e-10,-2.500023486807522e-10,-1.9473607309297212e-10,3.083049411296945e-11,9.107755965178397e-11,1.5715636541975954e-10,-7.728533506350304e-11,-3.584484049871007e-11,-2.9214714321217377e-10,-2.2638522263379458e-10,-9.084922224859692e-11,-6.221288137783098e-12,-1.223670978485738e-10,-1.9005161508831217e-10,-3.57356928844411e-10,-2.88030286332319e-10,-8.596213576988978e-11,-1.0201262881515759e-10,-2.2444902046785112e-10,-1.6373764186734959e-10,-8.536721369286198e-11,-2.5158436986801997e-10,-2.61058955397547e-10,6.959792055185871e-11,2.1635116183998295e-11,-1.819521544377677e-10,-2.0244364703110142e-10,-1.6419696581640207e-10,6.498517142217433e-11,8.618938067341738e-11,1.33223820249639e-10,1.17857435838447e-10,-1.8581463280806588e-10,-2.608176586378651e-10,-3.1410417948519845e-10,8.405861715161422e-11,-2.4027593725812688e-11,-3.175302331763215e-11,-2.868202121618852e-11,-2.90922068680964e-10,-3.895749576334623e-10,-2.9634059821174136e-10,2.799497027995733e-11,2.0715748866106378e-10,3.177146103556305e-11,1.0065053858149651e-12,6.939491153631689e-11,-3.3662883122978287e-10,-1.7727203349052889e-10,4.8280470498062824e-11,1.305502672327599e-10,4.8219767538466646e-11,-2.482148654818442e-11,-1.5730381549411324e-10,-1.0439187684791618e-10,-6.446221194287811e-11,4.666281009201516e-10,3.759335450180393e-10,8.102544705682792e-11,-9.837703084272905e-11
7000.0,4.5983443455588364e-10,2.402395936737646e-10,4.662755767418223e-10,-1.3433578950408693e-10,-1.0360665132361852e-10,1.5349869840886226e-11,4.635764517940248e-11,6.197883341818004e-11,1.5059886128548152e-10,1.2975800170178102e-10,8.783736526922514e-11,1.1325491396300965e-10,9.395502720235224e-13,-1.0066105895507458e-10,-7.76642339930265e-11,1.622181321296825e-11,-1.7428107872015874e-11,-5.088299229376564e-11,7.030179716274639e-11,-1.951791105374951e-10,-4.334883704094939e-10,-2.0587497818882434e-10,-2.2107076902870298e-10,-4.101084024351305e-10,-3.867809681420531e-10,-1.96342613994635e-10,-1.2606306734508385e-10,-1.6642198441062157e-10,-1.6154578515015729e-10,-5.873197077748075e-11,-2.460333324629463e-10,-5.413296181312473e-10,-4.3397373442246647e-10,-2.915942782428277e-10,-1.29205707822026e-10,-1.3984408543497427e-10,1.5217206244691632e-10,2.0281330979979624e-10,1.23610411922932e-10,-4.650489646395679e-12,-2.3123407672708857e-10,-1.496621215197744e-10,3.7143421126477473e-10,1.9546603700577277e-10,-1.3029191220218477e-10,3.1244697933882334e-11,-1.4322794662720318e-10,-3.9911399272217024e-11,4.4439976320368295e-11,1.23357975319201e-11,-2.1044469781744032e-10,-2.3303833938130794e-10,-2.1344665396432217e-10,-9.017079801486504e-11,-2.1821791164328349e-10,-9.737032163755034e-11,7.080228860104603e-11,6.609125244994726e-11,-2.4994388004018698e-11,-1.1519967035891596e-10,-1.4015955027815923e-10,-1.0072250722602789e-10,8.862737884461414e-11,1.856947150009702e-10,4.2094119931038954e-11,-1.468378604057283e-10,2.344092760369281e-10,2.53675896915005e-10,-1.0428520164829876e-10
