,2024-02-14 09:00:00,2024-02-14 12:00:00,2024-02-14 15:00:00,2024-02-14 18:00:00,2024-02-14 21:00:00,2024-02-15 00:00:00,2024-02-15 03:00:00,2024-02-15 06:00:00,2024-02-15 09:00:00,2024-02-15 12:00:00,2024-02-15 15:00:00,2024-02-15 18:00:00,2024-02-15 21:00:00,2024-02-16 00:00:00,2024-02-16 03:00:00,2024-02-16 06:00:00,2024-02-16 09:00:00,2024-02-16 12:00:00,2024-02-16 15:00:00,2024-02-16 18:00:00,2024-02-16 21:00:00,2024-02-17 00:00:00,2024-02-17 03:00:00,2024-02-17 06:00:00,2024-02-17 09:00:00,2024-02-17 12:00:00,2024-02-17 15:00:00,2024-02-17 18:00:00,2024-02-17 21:00:00,2024-02-18 00:00:00,2024-02-18 03:00:00,2024-02-18 06:00:00,2024-02-18 09:00:00,2024-02-18 12:00:00,2024-02-18 15:00:00,2024-02-18 18:00:00,2024-02-18 21:00:00,2024-02-19 00:00:00,2024-02-19 03:00:00,2024-02-19 06:00:00,2024-02-19 09:00:00,2024-02-19 12:00:00,2024-02-19 15:00:00,2024-02-19 18:00:00,2024-02-19 21:00:00,2024-02-20 00:00:00,2024-02-20 03:00:00,2024-02-20 06:00:00,2024-02-20 09:00:00,2024-02-20 12:00:00,2024-02-20 15:00:00,2024-02-20 18:00:00,2024-02-20 21:00:00,2024-02-21 00:00:00,2024-02-21 03:00:00,2024-02-21 06:00:00,2024-02-21 09:00:00,2024-02-21 12:00:00,2024-02-21 15:00:00,2024-02-21 18:00:00,2024-02-21 21:00:00,2024-02-22 00:00:00,2024-02-22 03:00:00,2024-02-22 06:00:00,2024-02-22 09:00:00,2024-02-22 12:00:00,2024-02-22 15:00:00,2024-02-22 18:00:00,2024-02-22 21:00:00
100.0,-6.108462092677498e-11,1.369254673525739e-10,1.4629983008410914e-10,2.710298761714073e-10,1.9338528690916263e-10,1.6999043499365594e-10,9.557976151043639e-11,9.139571862600995e-11,1.7670671705951106e-10,4.0044002871390006e-11,1.5573102680686992e-10,1.1811897537900928e-10,9.678209791134514e-11,6.468463560676638e-11,-1.2769390438504902e-11,5.878022263972392e-11,1.017874583013715e-10,1.8048226876962017e-11,1.8803752892627675e-10,1.767975642312727e-10,5.284515913064854e-11,-3.2796081323538066e-11,3.293821109467151e-11,-7.772022992461335e-11,-1.2127878191030524e-10,-7.62658155738243e-12,-3.7146797010468845e-11,4.046230353539829e-11,-1.54259578748274e-11,1.3763278368947354e-11,-1.930672921079452e-11,3.001659977569218e-11,5.2691148947731645e-11,6.494983776548044e-11,4.720573806350096e-11,1.1163722050160807e-10,2.5477442902256736e-11,4.512374768322067e-11,9.615439992002608e-11,5.421841967703305e-11,2.19575699674757e-11,1.192468247489646e-10,6.51098614376955e-11,-4.595221975176357e-11,9.678317508615642e-11,5.972832948261995e-11,2.940346067559403e-12,-1.4945065386619908e-10,-1.631341577401965e-12,-1.6625221162852284e-11,-4.396986543099494e-11,1.1731668889896915e-10,-4.7067868105228454e-12,-3.52866685330405e-11,-7.497719972796727e-11,-2.637807990580227e-11,7.643006197655743e-11,-7.996483231009821e-11,-1.2481984844256037e-10,1.2180116202619272e-10,1.817203616374136e-10,4.6836201493914055e-11,3.2199111752452806e-11,-3.451344956431854e-11,-3.441007954572883e-11,-7.638963907124085e-11,4.38365619408845e-11,6.333564960259408e-11,4.669588837744553e-11
200.0,2.397977091540683e-10,3.029669939307958e-11,2.3675332409153934e-10,2.170032759813165e-10,2.7058214150045696e-10,1.5247972342169784e-10,3.1280138882350906e-10,3.889291798842228e-10,2.4418261214140245e-10,1.8549061520314591e-10,8.323861380051134e-11,4.6282738071248056e-11,3.372388959303707e-11,1.0144268957389267e-10,5.385760831544925e-11,1.011851254448044e-10,4.881077373347918e-12,-1.664752763579432e-11,5.2191490222399534e-12,-1.0180481150024863e-12,1.5167664569306194e-10,9.559753327541847e-11,-5.805514163726418e-12,-5.837906148367526e-11,-6.777577013339485e-11,-6.309945373638732e-11,-2.1202647758811852e-11,-2.529704794314804e-12,-1.2221093884380625e-11,1.6452031757099698e-11,-3.2347544279229997e-11,-7.216232595892438e-11,5.1187344541713156e-11,-1.5885542758771937e-11,4.6397244365881805e-12,3.557873279561416e-11,7.238426565808826e-12,3.765885835206828e-11,3.904041294508458e-11,9.899725139293405e-11,1.0309259279961437e-10,9.182540027632209e-11,4.517560129541992e-12,2.893164234749955e-12,2.1182798449571997e-12,5.91021503589167e-11,-4.0913379761333207e-11,-5.731563814386827e-12,1.0643032127282594e-10,-2.7853649422907025e-11,2.1614948629154543e-11,-3.965440759038479e-11,-2.046494059963366e-12,-1.042013973792002e-12,-4.616880808658606e-11,4.930461899369952e-11,4.708093218401072e-11,2.1970767917338003e-11,2.3517752758499804e-11,-1.2213569033744813e-10,-1.2970699718773578e-10,1.1332846781714644e-10,1.4177981074137397e-10,2.803766102071159e-10,9.793213421150465e-11,-1.1408253863838278e-10,-2.6323759680505603e-11,-5.1142966133578796e-11,1.7099483668187729e-10
300.0,2.5088736821683245e-10,2.030345726553608e-10,1.8134178059128887e-10,9.002414240587207e-11,1.736953324716677e-10,2.848319266446589e-10,2.7589324459174805e-10,2.803128373948392e-10,1.720130474687955e-10,1.5019061121013929e-10,8.702500796209787e-11,7.798488601838718e-11,5.685506565812427e-11,-1.7563938851567452e-11,5.636763330812915e-11,1.0661566847397649e-10,7.524542305183057e-11,1.0072739354858821e-10,7.776657563125075e-11,-2.414116238393323e-11,-9.915044643867789e-12,-9.782273819429414e-11,-1.7907752242799576e-11,-4.6667696181596543e-11,2.089876722994439e-15,-9.431777750921136e-11,-5.971502121767413e-11,-4.280353219426775e-11,-1.793274999497344e-11,2.0130928150965734e-11,-1.5814697511011847e-11,-6.283837858927363e-11,-2.379119064028884e-11,1.04299356233773e-11,8.99301824787746e-12,-8.653207208377635e-11,5.5534271133955985e-11,1.2759722080228222e-10,1.3839074382073196e-10,8.126479356021827e-11,4.627641160452721e-11,2.2012912990359825e-11,1.4571232044625963e-10,3.8121098045147066e-11,1.5291126221232193e-12,6.405717539022597e-11,1.2625667744913639e-14,1.2318747241662669e-11,-1.3503635082193538e-11,9.000792728061815e-12,1.468568329311344e-11,7.0403474922155165e-12,-5.2129713077450266e-11,-7.553732961523248e-12,-3.1373724844490816e-11,6.4223715232194294e-12,8.050685589241806e-11,-1.0782878744911881e-11,2.032512250158011e-10,1.1028732065138775e-10,-1.0003519624122855e-10,-1.0161369822161999e-10,-3.7452944855390196e-11,-7.676440960137876e-11,1.944864894532995e-10,8.799689664548828e-11,1.4642349823435633e-11,-1.4134587890206564e-11,-1.745850794668482e-10
500.0,1.4507941799564595e-10,2.930531798782426e-10,1.685654962542887e-10,1.8017228896949625e-10,9.604320316101363e-11,1.9332125114534715e-10,2.3576980287522024e-10,1.60511759347909e-10,8.371900116413084e-11,-3.066971457923923e-11,5.211119908123413e-11,-9.50013701168556e-12,1.6596270059737528e-11,-1.637950172150059e-11,5.5613098622446865e-11,9.10537060073456e-11,3.5831071482112454e-11,5.822770965107538e-11,-3.3677969101070066e-12,-1.9823614517102975e-11,-2.6439326180687604e-11,3.568667278150182e-11,2.2651943726691766e-11,-9.338749314776855e-12,-5.528446373124307e-11,4.715261662369103e-11,2.6795839687475203e-12,-5.3642052053395734e-11,-9.549815613629906e-11,-3.870511138447251e-11,-4.378997609860781e-11,-9.2636424766234e-12,9.545385384814845e-11,4.5999222438874975e-11,-9.459527945113926e-12,-4.012571731118868e-11,-1.3617610988151786e-10,7.068119577891428e-11,5.941769309890386e-11,9.554891907299476e-11,4.963716886274787e-11,2.8097571422186146e-11,-2.2882920710834297e-11,5.714742132440075e-11,3.602361011711308e-11,9.449271366967117e-12,-1.9922041460839253e-11,9.399981868852525e-11,7.4606262896777e-11,3.475390714571224e-11,6.144356712905826e-11,-2.592662736203305e-11,-3.6181547426445655e-11,-1.7238176354342384e-11,-2.8031564397767036e-11,-8.485376570552864e-11,-2.2870428923020016e-11,1.19347474400692e-11,2.292932802876406e-11,1.823726109815961e-10,1.829259544940717e-10,5.274943302580922e-11,2.614165238775682e-11,8.14272942558306e-11,-9.601170814763576e-12,-8.837833152401901e-12,4.713966639668427e-11,6.718401322270165e-11,8.797536916133986e-11
700.0,1.674619337339194e-10,2.3148603598901823e-10,2.4415413294612987e-10,1.411536910868536e-10,1.0803245447150785e-10,1.6388098623236826e-10,2.0927664720152936e-10,9.357899682759987e-11,5.673800032589598e-11,6.752282883588711e-11,6.505919123780269e-11,2.0958781406718276e-11,-1.2950867486064339e-11,-2.570452498796836e-11,-5.37075875124293e-11,1.0676443418728374e-10,9.989408143911855e-11,-1.5588429228059242e-11,2.856429273315889e-11,-5.0140844748608384e-11,-2.3562024818287706e-11,5.03178908949e-11,6.677651849006991e-12,3.354813168871925e-11,4.3465435562155125e-12,-2.964619285998428e-11,-5.50364810304949e-12,1.6640531142238944e-11,-2.5216150519841147e-11,-4.34923581033594e-11,-4.2292394673090225e-11,-5.276339169024214e-11,-1.2850294467853301e-10,-5.1080097567307106e-11,-5.3782668520110544e-11,4.64408360485113e-11,1.494488313380949e-11,6.754576013627117e-11,2.408474518891314e-12,3.911694396849531e-11,4.5151264226099926e-11,2.7807922579041106e-11,1.3213235029176856e-12,1.3652629676165264e-11,9.150270307440855e-11,3.309971551353563e-11,-5.367007087973668e-12,-3.8354032851057455e-11,-2.0346584747641835e-11,5.984114102928841e-11,7.892720648729684e-11,3.237851653428355e-11,1.327282810407008e-11,1.4942003770978344e-11,-2.476339822067686e-11,1.8732394028372933e-11,2.1568125359430167e-11,7.675458445268793e-12,6.154769523366463e-11,-3.695682357967432e-12,1.0439893098595167e-10,1.550417178408698e-10,3.835883126398253e-11,-5.914801640062969e-13,1.1866520646762492e-10,4.615111614951751e-11,4.6191043610003e-11,3.4461108624085217e-12,5.785031225246917e-11
1000.0,5.4717025705093124e-11,9.520228909834013e-11,8.12279066526763e-11,1.4878327587978636e-10,1.985544088076421e-10,1.3855352624615756e-10,1.1803266397832936e-10,5.3597706028670224e-11,2.319318839907054e-11,3.2423207199763245e-11,4.832530031680847e-12,5.2083646474168575e-11,2.5526746562831128e-11,4.760544003962506e-11,1.7815866782802193e-11,-1.7182118492429136e-11,4.063474635565794e-11,3.7091771537843865e-11,1.2215281449140238e-10,1.0219832675393649e-10,1.551028735285958e-11,8.316414011022101e-13,-9.13670926203654e-12,-1.366079217821173e-11,-4.534145351780257e-12,-4.7070256358764954e-11,-7.471465100216227e-11,2.6303217923573026e-12,8.33835588471822e-12,2.4814491008247867e-11,1.612802956485143e-11,3.0479764535454624e-13,-4.0361618080272224e-11,-4.2110481468741634e-11,3.0009116357803794e-11,-5.072254870963337e-11,2.2070843517098534e-11,8.468487112548879e-11,1.2233735768714988e-10,1.2243006217654377e-11,8.225990686432357e-12,1.013032337958856e-10,5.835576592262354e-11,4.8345231228325986e-11,4.8997378174825176e-11,5.0961653792638954e-11,8.247846116971031e-11,6.067220771805114e-11,-3.072060176883287e-11,-6.481530413147695e-11,2.6832909525727733e-11,5.284137901337024e-11,1.4838766315563267e-11,7.417266822008548e-12,1.7490466031254942e-11,-1.190192714029158e-11,-6.353377234228878e-11,9.456722076947617e-11,5.109718318506318e-11,3.247817957397848e-11,2.5418618965165463e-12,5.5335230548045076e-11,1.4593969052662017e-10,2.0256775476952857e-11,2.1854300067638147e-11,7.615624648238869e-12,-1.2454733663666512e-12,3.633094651309782e-11,7.528563416520894e-11
2000.0,9.931688893384842e-11,7.741907527962415e-11,1.03883337691221e-10,6.47843058532801e-11,7.704960202299595e-11,3.894533521993461e-11,3.738130705221949e-11,-1.5494218572530655e-11,1.0683947482912933e-11,1.5830924078781985e-12,-4.353118341363054e-15,1.1597770912062276e-12,-1.5147620896276922e-11,1.957825164229392e-12,-1.792089115213733e-11,-1.8060580019061665e-11,-5.176198160390189e-12,2.0202685393132667e-11,1.4644720586066093e-11,8.693053339721602e-12,6.80838150118268e-13,-6.7214530647285485e-12,-2.3346703539297292e-11,-6.425469362121398e-11,-1.8326560550129857e-11,-3.2123868547976594e-11,1.2848730154051245e-11,7.400408699344416e-12,-2.3759985415862903e-11,-1.560775431020274e-11,-3.29159409522897e-11,3.4230555001757266e-11,-2.6266359288143534e-11,-4.157775443263913e-11,-4.2153301919439437e-11,1.8498510759080264e-11,6.055249917009204e-11,3.894412154785743e-11,2.335344413580883e-11,3.884752941849244e-11,8.608795364808832e-11,-5.973331352520343e-12,9.073335710092398e-11,4.031192497838499e-11,4.499067203889776e-11,3.0110211949804754e-11,8.667059188268448e-11,-6.130517707533398e-12,3.017688382454467e-11,7.31894844673661e-11,8.92056469209022e-12,7.464306397100343e-12,4.44934051462098e-12,-2.6681101905909645e-11,-1.241505859944322e-12,4.928881467810616e-11,4.414456804101882e-11,1.4576770284050736e-11,3.2943974840185193e-14,4.2843472469120775e-11,2.6306136223611728e-11,8.659679289338365e-12,7.80161226091454e-12,-1.4613210560732935e-11,5.000452749496727e-11,3.641386319069856e-11,4.2446663185266665e-11,4.324899163547817e-11,-3.215893117031798e-12
3000.0,3.1632829415978554e-11,1.1066364326160117e-10,5.4119166974656854e-11,1.214426694827418e-10,2.8150779718993135e-11,6.719140997152272e-11,-1.9158970217385188e-12,6.309256336054037e-13,3.418845009197974e-11,-1.8511795607673094e-11,3.970195070629327e-13,-2.8755198430336442e-11,8.172745390655561e-12,-5.960384256919963e-12,-7.070944679737542e-12,2.287500174944776e-12,-4.317038387232338e-12,9.511101626891347e-12,5.998472899353625e-12,9.508570604623924e-12,-8.005707206395568e-12,2.5878279567829965e-11,5.49810974165799e-13,-2.9446152555041384e-11,-4.240242705427492e-12,1.9239203227241777e-11,3.2028899763387645e-11,8.320695062162612e-12,1.605084967661794e-11,-1.696895711453099e-11,-2.971361359646196e-11,-2.9055489398291072e-11,-3.660010316319216e-11,1.6334108933415177e-12,1.654767187668097e-11,4.9432533610046625e-12,5.1206580560149805e-11,1.3263677697128132e-11,2.8202702242843936e-11,1.0372819371600155e-10,3.2673472870419963e-11,-1.6275599235656034e-11,8.756009669942379e-11,1.591853663317593e-11,7.154918020900527e-11,6.039333338981665e-11,3.5075347069998246e-11,-3.2503226840883757e-12,-9.446601044480414e-12,2.2689236655276412e-11,8.466589390295609e-11,1.0274761087055514e-10,6.291046495349341e-11,1.54383955090641e-11,-3.4237219197946156e-12,-7.131803726529774e-12,3.1216030802319304e-11,7.432742712313215e-11,5.6662084320151773e-11,2.1173691208170135e-11,4.561381277248687e-11,-9.219229935710439e-14,-2.687412167803015e-11,6.939283290336057e-12,7.472867450210659e-11,3.891492140914866e-11,5.1974925249488906e-11,-2.19821138997208e-12,-4.2281242459934284e-11
5000.0,8.457484478251134e-11,-1.1364151256341183e-11,9.346862557993452e-11,7.618918872861309e-11,3.247507674426431e-13,9.062552898477692e-13,-4.347851645547975e-12,4.670672106971352e-12,1.5133045189491233e-11,1.4175622377300698e-11,1.6640512750045066e-11,-1.035034356409496e-11,-9.801347196544621e-12,7.690353857984453e-12,-1.8934578873010828e-11,5.998889431488782e-12,1.1998398216235794e-11,4.522501477363699e-11,6.10045740051978e-11,-2.4322555648585277e-13,4.177985924698904e-11,-1.066139340093384e-11,3.4555675971399283e-13,4.756276286178839e-11,-3.2198338476692323e-12,-1.7772067629885123e-11,2.3962081878364035e-11,4.362266664156198e-11,2.521996887196836e-11,2.2844349204837244e-11,1.92842145662917e-12,1.7855882241850238e-11,-1.637045460584476e-11,-1.1761668708571458e-11,3.7987841642578053e-11,1.5158876021257188e-11,2.4429380705257374e-11,2.5795898736708904e-11,5.492297004363969e-11,9.556600404400311e-12,5.470703756908327e-11,9.206246644360694e-11,8.405245730878549e-11,5.2144108048377316e-11,3.010688639750388e-11,3.880129579489834e-11,-4.350405813720215e-12,4.350850999749296e-11,7.549588727085841e-11,1.7428089932725511e-10,1.1763791415300982e-10,6.864880306752634e-11,1.0858572441613974e-11,1.0457581944863089e-11,1.4668832889754616e-11,2.6998407909849752e-11,2.7112370840870205e-11,4.0876940967596664e-11,1.7441914364179777e-11,3.234853181686917e-11,7.440578403181511e-12,4.993583333781751e-11,8.912945004921663e-11,4.367802987419493e-11,3.552226569163583e-11,1.4580345591115132e-12,-2.4648605396919955e-12,1.990978446340868e-11,1.8703864918381377e-11
7000.0,-8.630848958780999e-11,-6.136122156356588e-11,-7.957606768889864e-11,1.3144120483157048e-11,3.1194737728377965e-11,2.1765966966816042e-11,1.0959822870061876e-11,-6.61754754668066e-12,-2.7660300967251345e-11,7.213640961652241e-12,-3.903552617151866e-12,-1.3707257875961421e-11,-1.7183136543289237e-11,-7.365508542830804e-12,-1.167140801721702e-12,3.71371037546051e-11,3.109910007287248e-11,2.8711030106178293e-11,1.0267090345130644e-11,1.4834427589611163e-11,4.197664759338513e-12,-4.844258587206788e-11,8.626705944698152e-12,2.429734607453522e-11,4.1965683073258386e-11,4.391531080361904e-11,2.3594003863415434e-11,4.0783628957748566e-11,-1.0347099258032273e-13,-1.8128039451509143e-11,-1.7892289949555085e-11,-3.157491185546276e-11,-4.6500121340012946e-11,-1.0516027334218974e-11,6.499395237921636e-12,-8.956547474932598e-12,2.3405292050649994e-11,1.8469942514747762e-11,7.249651328783324e-11,1.3841951213556263e-11,7.690536659139602e-11,2.693793348573831e-11,8.789883529538357e-11,4.0644178080684705e-11,6.487521181882881e-11,1.6597572364723746e-11,7.284121241344274e-11,5.142894365607807e-11,9.458213756869332e-11,5.78659041755037e-11,9.832073610794402e-11,7.301616073990889e-11,4.477657300494338e-11,2.957015409529693e-11,4.011258382469693e-11,3.324027221575222e-11,-1.032854785864004e-11,2.3439099023290377e-11,2.5110557979976765e-11,7.762388935043562e-11,4.5014453744277786e-11,4.31254266565527e-11,2.5959192934699383e-11,-6.129285160877327e-12,1.613243206868406e-11,1.6968573532285652e-11,5.0180597994060434e-11,6.358202382829435e-11,6.617843903893917e-11
