,2024-02-14 09:00:00,2024-02-14 12:00:00,2024-02-14 15:00:00,2024-02-14 18:00:00,2024-02-14 21:00:00,2024-02-15 00:00:00,2024-02-15 03:00:00,2024-02-15 06:00:00,2024-02-15 09:00:00,2024-02-15 12:00:00,2024-02-15 15:00:00,2024-02-15 18:00:00,2024-02-15 21:00:00,2024-02-16 00:00:00,2024-02-16 03:00:00,2024-02-16 06:00:00,2024-02-16 09:00:00,2024-02-16 12:00:00,2024-02-16 15:00:00,2024-02-16 18:00:00,2024-02-16 21:00:00,2024-02-17 00:00:00,2024-02-17 03:00:00,2024-02-17 06:00:00,2024-02-17 09:00:00,2024-02-17 12:00:00,2024-02-17 15:00:00,2024-02-17 18:00:00,2024-02-17 21:00:00,2024-02-18 00:00:00,2024-02-18 03:00:00,2024-02-18 06:00:00,2024-02-18 09:00:00,2024-02-18 12:00:00,2024-02-18 15:00:00,2024-02-18 18:00:00,2024-02-18 21:00:00,2024-02-19 00:00:00,2024-02-19 03:00:00,2024-02-19 06:00:00,2024-02-19 09:00:00,2024-02-19 12:00:00,2024-02-19 15:00:00,2024-02-19 18:00:00,2024-02-19 21:00:00,2024-02-20 00:00:00,2024-02-20 03:00:00,2024-02-20 06:00:00,2024-02-20 09:00:00,2024-02-20 12:00:00,2024-02-20 15:00:00,2024-02-20 18:00:00,2024-02-20 21:00:00,2024-02-21 00:00:00,2024-02-21 03:00:00,2024-02-21 06:00:00,2024-02-21 09:00:00,2024-02-21 12:00:00,2024-02-21 15:00:00,2024-02-21 18:00:00,2024-02-21 21:00:00,2024-02-22 00:00:00,2024-02-22 03:00:00,2024-02-22 06:00:00,2024-02-22 09:00:00,2024-02-22 12:00:00,2024-02-22 15:00:00,2024-02-22 18:00:00,2024-02-22 21:00:00
100.0,-9.4590065e-11,1.26422015e-11,1.6388238e-10,2.7966165e-10,2.657587e-10,4.983494e-11,-2.184347e-10,-3.008843e-10,-2.0851804e-10,-6.335384e-11,1.7162384e-10,2.2632479e-10,1.7523241e-10,-2.4693308e-11,-2.6909988e-10,-2.6636088e-10,-1.7200438e-10,3.1938847e-11,2.9041045e-10,3.4925424e-10,1.504906e-10,-8.546157e-11,-2.4990274e-10,-2.9560865e-10,-1.9029808e-10,4.9687088e-11,2.3054794e-10,2.5485009e-10,1.0024566e-10,-1.07802205e-10,-2.4439653e-10,-2.0733482e-10,-1.2699308e-10,2.0662146e-11,1.3339484e-10,1.4215727e-10,8.916642e-11,-3.2795044e-11,-1.2234584e-10,-1.3319927e-10,-8.9241656e-11,3.9504497e-11,1.3025851e-10,1.3626295e-10,6.963909e-11,-1.066849e-10,-2.7788785e-10,-2.2327552e-10,-1.309979e-11,1.3532284e-10,2.0110442e-10,1.0187053e-10,-2.0181445e-12,-8.185656e-11,-1.09290604e-10,-1.4320399e-10,-1.1751504e-10,-5.4065506e-11,5.063617e-11,1.3862148e-10,1.8019097e-10,5.528276e-11,-1.3346167e-10,-2.3111234e-10,-2.2748262e-10,-1.3892885e-10,9.806271e-11,2.2509083e-10,1.0495145e-10
200.0,1.915686e-11,-4.941787e-11,2.3798172e-11,-1.0720952e-11,2.2580462e-12,6.278632e-11,9.4040574e-11,6.895319e-11,2.57739e-12,-9.235091e-12,5.2960362e-11,4.3592945e-11,2.8022066e-11,1.3047913e-11,-6.0187307e-11,-1.185199e-10,-1.0876728e-10,-1.4395317e-10,-8.3222165e-11,4.7900527e-11,1.4263894e-10,1.3844315e-10,4.2338244e-11,-1.3895508e-11,-1.3194185e-10,-1.2219287e-10,-4.4825456e-11,3.3637957e-11,2.7546136e-11,6.9475693e-12,-3.1049206e-13,-4.840696e-12,-8.7267985e-11,-4.7679992e-11,1.2204271e-10,1.2716327e-10,2.9769014e-11,-1.5826165e-11,-5.695432e-11,-5.7221995e-11,-7.1578105e-11,-6.5186634e-11,9.233166e-12,3.235326e-11,2.3413327e-11,1.7736718e-11,2.1758245e-11,-2.6308162e-11,-8.730983e-11,-6.7705896e-11,7.994784e-11,1.2881138e-10,2.8347404e-11,-3.9781293e-11,-1.8299025e-11,5.3847187e-11,3.731946e-11,-1.061781e-11,-5.0186938e-11,-1.2526835e-10,-1.657602e-10,-1.01631745e-10,7.7602005e-12,7.793258e-11,4.5702366e-11,-5.185396e-11,-1.1545015e-10,-7.688635e-11,-1.7633067e-11
300.0,8.760732e-11,3.0301296e-11,1.530209e-11,4.5296237e-13,-8.056516e-11,-9.534536e-11,-7.799937e-12,1.06825396e-10,1.09764975e-10,4.8341733e-11,3.364828e-11,6.3276866e-12,-4.362197e-11,-2.2792066e-12,2.955438e-11,4.0051854e-11,2.8691096e-11,-2.6441774e-11,-9.0440114e-11,-1.26839e-10,-6.65182e-11,2.4621463e-11,5.999753e-11,7.7296336e-11,9.606147e-12,-4.7903778e-11,-5.1259236e-11,-4.277692e-11,-1.3420076e-12,1.4895531e-11,2.3783874e-11,7.337651e-11,-2.1322518e-11,-8.890897e-11,-1.6587528e-11,1.1128657e-11,-4.2648047e-12,-1.0952116e-11,4.05803e-11,6.273264e-11,8.9751324e-11,5.774985e-11,1.4993987e-11,-3.7574274e-11,-6.206255e-11,-4.879522e-11,-1.494052e-11,4.889188e-11,4.8623897e-11,-4.5999977e-13,-9.410379e-12,1.463402e-11,-3.4782024e-11,-8.00629e-11,-3.552927e-11,3.749086e-11,1.13190554e-10,1.1687618e-10,5.7898027e-11,-4.7472578e-11,-1.7341045e-10,-1.7521075e-10,-1.1738616e-10,-4.110096e-11,3.2087846e-11,9.7869754e-11,7.00632e-11,-5.2168304e-11,-1.3121926e-10
500.0,1.1971196e-11,2.2974097e-11,2.480076e-12,-1.4707268e-11,-1.9206442e-11,-6.549683e-11,-7.0185434e-11,-1.584627e-11,1.8675918e-11,2.0014682e-12,-1.9545397e-11,-4.4567565e-11,-5.6895235e-11,2.0072988e-12,6.0774996e-11,6.998097e-11,6.980151e-11,9.307675e-11,6.824749e-11,-2.7891084e-11,-1.0094241e-10,-5.1292335e-11,-5.887137e-12,6.982223e-11,5.199905e-11,2.8271318e-11,5.5523863e-11,-2.5395255e-11,-1.08549135e-10,-1.017957e-10,-7.792098e-11,2.486684e-12,6.3508816e-11,8.3331175e-11,9.577826e-11,6.07324e-11,-4.6325225e-11,-9.431697e-11,-6.825104e-11,-3.114673e-11,-2.3006716e-11,5.2910887e-11,7.6497156e-11,5.9803044e-12,-3.6598384e-11,-3.5910476e-11,-8.406433e-12,-9.569768e-12,-1.9334222e-11,4.09941e-11,8.70491e-11,5.007278e-11,1.7416794e-11,-4.2503178e-11,-1.09598254e-10,-1.2054487e-10,-5.8011367e-11,2.5609464e-11,1.14504496e-10,1.1916745e-10,8.222887e-12,-9.8850074e-11,-9.896372e-11,-4.516883e-11,-4.942336e-11,-7.145881e-11,1.29213055e-11,2.1863518e-11,-4.1675823e-11
700.0,3.621136e-11,5.3273462e-11,5.2395997e-11,-5.5050017e-11,-5.824578e-11,-2.413226e-11,7.2291123e-12,5.4557234e-11,7.183662e-11,4.741846e-11,-4.3419482e-12,-8.2423096e-11,-1.2873405e-10,-8.933346e-11,-2.0734251e-11,1.168125e-11,-4.121268e-12,2.8274999e-11,5.3646646e-11,2.1958676e-11,-3.7517628e-11,-2.5209274e-11,-6.656984e-13,3.3816186e-11,2.0123994e-11,-1.0254382e-11,3.4570784e-11,5.990516e-11,2.6460853e-11,5.24048e-12,-1.7741392e-11,-3.550605e-11,-5.1090895e-11,-4.8229698e-11,-1.2381001e-11,2.2929944e-11,9.186024e-12,-5.3744977e-12,2.461187e-11,3.6968355e-11,-3.8402496e-11,-5.6526806e-12,7.179651e-11,3.348726e-11,-1.6368514e-11,-2.8936069e-11,-9.828717e-13,8.083576e-12,-3.850264e-11,-2.8968418e-11,2.2842013e-11,2.1407839e-11,4.8520476e-13,3.815491e-11,5.2323524e-11,-2.3571405e-11,-7.7461364e-11,-7.014567e-11,-1.7407067e-11,1.4705955e-11,2.668908e-11,-1.725575e-11,-4.7120995e-11,-6.1663716e-11,-6.1908735e-11,-4.212111e-11,-2.4423187e-11,-1.8044396e-11,-1.9330603e-11
1000.0,-5.2537705e-12,1.1810843e-12,4.459253e-12,-1.9845845e-11,-8.854081e-11,-6.051041e-11,1.855928e-12,3.1536256e-11,6.237548e-11,9.300209e-11,8.750044e-11,3.5959916e-11,-4.294146e-11,-8.8484116e-11,-5.0330434e-11,4.4361424e-11,8.428391e-11,5.027169e-11,1.6810171e-11,-3.2145592e-11,-6.245277e-11,-5.5615196e-11,-2.0540777e-11,-1.3976041e-11,9.493912e-12,-1.4516946e-12,-3.2774884e-11,-5.335532e-11,-6.218259e-11,4.3635733e-12,8.349041e-11,7.6429904e-11,4.8967507e-11,6.888517e-12,-4.551068e-11,-6.4978155e-11,-1.8021685e-11,7.132012e-12,1.4549551e-11,3.280364e-11,6.0830442e-12,-3.4733362e-11,3.1584346e-11,5.77041e-11,2.8805461e-11,4.8564156e-12,2.3722418e-11,2.3448065e-11,-2.3003868e-11,-6.473387e-11,-1.4223983e-11,2.2665139e-11,-4.956154e-14,2.0379826e-11,6.051097e-11,1.7813797e-11,-5.3955212e-11,-4.7041843e-11,-2.392596e-11,-2.9339375e-11,-3.3790852e-11,-1.8634365e-11,5.9580904e-12,-2.359268e-11,-9.619668e-11,-7.4287146e-11,-3.9247612e-11,-2.8113617e-11,-3.6139612e-11
2000.0,2.1252245e-12,-4.502187e-12,-1.7871834e-11,-4.7450203e-11,-4.8506407e-11,-2.096457e-11,1.259778e-11,-1.6055199e-11,-3.9175038e-11,-3.3244206e-11,1.4684586e-12,1.3012162e-11,3.9891467e-12,-4.2188904e-12,8.962288e-12,3.462485e-11,2.1547783e-11,-7.216436e-12,2.714411e-12,1.1333579e-11,-1.6454385e-11,-6.922422e-11,-4.7235705e-11,1.622851e-11,8.354734e-11,1.1100157e-10,8.323413e-11,2.8573024e-11,-4.1227136e-11,-9.1397896e-11,-6.8033953e-11,-1.0019144e-11,2.8161055e-11,3.578408e-11,2.374058e-11,-1.9679437e-11,-6.525372e-11,-3.4236676e-11,-9.658791e-12,8.049514e-12,4.6939557e-12,1.4935721e-11,5.3090192e-11,5.4611482e-11,-1.5680492e-11,-3.6321675e-11,-1.2255901e-11,8.193343e-12,2.4659079e-11,6.98732e-11,6.29894e-11,7.287692e-12,-2.5326767e-11,-1.5826708e-11,2.954432e-13,1.4733034e-11,1.9750163e-11,3.2117822e-11,6.0936055e-11,4.5395636e-12,-4.8947704e-11,-4.4603345e-11,-4.1877658e-11,-3.500077e-11,-5.7620853e-12,1.957181e-11,2.1697592e-11,-2.960649e-11,-9.90319e-11
3000.0,-1.8002912e-11,-4.6785457e-12,9.983802e-12,-9.140644e-12,-2.5866479e-11,-2.297159e-11,-1.0777584e-11,-1.57943e-11,-3.7517062e-11,-2.9225254e-11,-2.6069388e-11,-4.344903e-11,-4.0547576e-11,-2.0508721e-11,-1.8168394e-11,-4.808698e-11,-3.039495e-11,-1.2400656e-11,1.7864151e-11,2.3859088e-11,2.1008733e-11,-7.466657e-12,-4.2243573e-11,-7.174697e-11,-6.3490956e-11,-3.465784e-12,6.3756306e-11,7.8424746e-11,4.8435447e-11,5.2588125e-12,-5.259305e-11,-8.325552e-11,-6.553303e-11,-5.1800842e-12,3.9139133e-11,4.140344e-11,1.9456433e-11,-4.2663204e-12,-2.424727e-11,-4.4131122e-11,-1.14135385e-11,4.2966665e-11,5.2235022e-11,5.3982915e-11,2.2493184e-11,1.1979741e-11,5.873281e-12,-1.6789955e-11,-9.300735e-12,1.9168432e-11,4.672447e-11,4.0743565e-11,1.1304931e-11,4.68598e-12,-8.9248175e-12,-2.883952e-12,7.302728e-12,3.0927202e-11,6.77491e-11,3.7721708e-11,-4.526579e-11,-4.6309914e-11,-1.1449681e-11,-7.8083165e-12,3.3592864e-12,1.9865687e-11,2.2703912e-11,-7.580207e-14,-4.173789e-11
5000.0,-7.3753705e-11,-5.2442283e-11,-1.2603932e-13,3.6397393e-13,-2.2391165e-11,-5.235216e-11,-5.8095855e-11,-7.484444e-11,-7.127175e-11,-3.4799934e-11,1.712262e-11,2.3670078e-11,-1.6869334e-11,-3.67467e-11,-6.903654e-11,-7.8197164e-11,-8.3260565e-11,-4.438237e-11,-2.0897884e-11,-3.062566e-11,-3.857997e-11,-2.9266235e-11,-1.7262114e-11,-1.19228126e-11,-4.1404612e-11,-3.0703357e-11,-1.8151989e-11,-4.032007e-11,-5.972822e-11,-3.058783e-11,-2.3577886e-11,-5.3322333e-11,-6.9615196e-11,-2.4344889e-11,-3.3455942e-12,-3.2458716e-11,-5.6104715e-11,-5.3815834e-11,-1.5503697e-11,-1.0326544e-11,-1.2804934e-11,-3.5944062e-12,-2.5020702e-12,-1.493639e-11,-2.8348697e-11,-2.9024673e-11,8.821219e-13,1.42883864e-11,-2.2819274e-11,-4.8222894e-11,-2.7384825e-11,-1.7562559e-11,-2.2960625e-11,2.4418818e-12,2.0875739e-11,-6.903814e-12,-1.9671506e-11,1.1658895e-12,3.513721e-11,6.638543e-11,3.5042202e-11,3.4466997e-12,3.3421957e-12,8.587157e-12,1.2777461e-11,3.076075e-11,4.1840715e-11,3.7834767e-11,8.29633e-12
7000.0,-1.171111e-10,-1.4543927e-10,-1.3898721e-10,-1.1091032e-10,-1.1025597e-10,-1.1321345e-10,-1.0948225e-10,-1.0927986e-10,-1.2183922e-10,-1.3358233e-10,-1.0494907e-10,-8.14971e-11,-9.034165e-11,-9.4403624e-11,-1.1000486e-10,-1.1822238e-10,-1.2386117e-10,-7.1625574e-11,-2.8049618e-11,-3.5827598e-11,-4.0987574e-11,-6.72162e-11,-8.754461e-11,-7.976455e-11,-7.465021e-11,-2.7286978e-11,-5.6004433e-12,-2.8492481e-11,-7.2314404e-11,-9.054113e-11,-7.151096e-11,-8.135443e-11,-9.806557e-11,-7.0348526e-11,2.0838524e-12,2.145468e-11,-9.465566e-12,-3.2929045e-11,-4.890495e-11,-6.4915025e-11,-8.329327e-11,-3.3310167e-11,2.81296e-11,4.373625e-11,2.3378572e-11,-3.430777e-11,-7.249284e-11,-5.934155e-11,-3.8639588e-11,-7.7613835e-12,2.996329e-11,3.3986258e-11,-4.62767e-12,-3.132132e-11,-2.4958553e-11,-2.142622e-11,-1.5123978e-11,4.6426175e-12,1.7022439e-11,3.2167775e-11,3.6695057e-11,4.005754e-11,2.2481695e-11,8.988538e-12,-1.7201303e-11,-1.9647695e-12,4.7495227e-11,8.5283544e-11,9.2430626e-11
