time,10.0,20.0,30.0,50.0,70.0,100.0,125.0,150.0,175.0,200.0,225.0,250.0,300.0,350.0,400.0,450.0,500.0,550.0,600.0,650.0,700.0,750.0,775.0,800.0,825.0,850.0,875.0,900.0,925.0,950.0,975.0,1000.0
2024-02-14 09:00:00,-3.131946704489252e-05,-2.589626311544055e-05,-1.7375896072506674e-05,-9.665992374016565e-06,-2.4445128921500402e-05,-1.1525545251443204e-05,-2.6774823980406683e-05,-7.50179545988074e-05,-3.600913085047189e-05,-6.664835282350979e-05,-5.711998193854476e-05,-7.782524990095394e-06,-1.7666590517481678e-05,3.9176401169108884e-05,7.938526031142868e-05,4.853408673819796e-05,1.7951988949644613e-05,5.330765816726203e-06,-1.5766942437893646e-05,-1.343428067622393e-06,-3.786538881866782e-06,3.4413524426952792e-06,8.225865968237222e-06,-6.28088969403888e-06,-1.9863206679820762e-05,-1.7970392964952766e-05,-1.7014492780862357e-05,-4.455066906183272e-05,-4.291110828074372e-05,-4.807001885731935e-05,-7.322646362409454e-05,-9.540611550049753e-05
2024-02-14 12:00:00,-1.247348946005652e-06,-1.7364217853202907e-05,9.298191001733149e-07,3.1777225030854013e-06,2.5467486079185568e-06,-9.950856311939905e-06,-2.394682659962874e-05,3.0809092159637724e-06,1.3866908393985378e-05,9.825339451790329e-06,-3.819095169763162e-06,-1.511331834101932e-05,1.8116625654329516e-06,4.534290685822096e-05,9.47235261231913e-05,6.520172648633771e-05,4.538896115478236e-05,3.995429427814701e-05,2.9794416819621654e-05,2.183017877902737e-05,-6.090927600895156e-06,-3.0571904023513796e-06,-4.115043003531176e-06,-4.182170423724118e-06,-4.732868401083683e-06,-7.018556128287019e-06,-2.64663024826135e-07,6.690812344787e-06,9.039387882577278e-06,-3.756937021014599e-06,-3.804862682226077e-05,-4.9433077913396146e-05
2024-02-14 15:00:00,-6.838708422465026e-07,1.4264200077965937e-05,-1.7236146541218407e-06,1.5710534275753128e-06,-1.65193467586184e-06,3.4105469039983166e-06,-9.55543607817852e-06,-1.415299761762846e-05,8.088835723840386e-06,4.366835853820004e-06,1.0953060519256007e-05,1.4460341200904628e-05,2.954683754485204e-05,6.52963321244333e-06,6.614996933236338e-05,6.649910593294796e-05,7.07465073591044e-05,4.892069355605289e-05,3.5389172533763965e-05,2.683010337123303e-05,-1.2027874108413046e-05,-1.3100097252989035e-05,-1.4146207730448058e-05,-1.235408051617389e-05,-5.303087260403918e-06,-7.383017918908501e-06,-5.762161857016161e-07,-6.2348247852926054e-06,1.8084046672299625e-06,4.938690535765109e-06,-6.814618843370918e-06,-4.9880333737276955e-06
2024-02-14 18:00:00,1.4522244616159073e-07,-1.304499437926712e-06,-4.273949645386454e-06,-4.136924456291971e-06,-5.199065269592305e-07,-1.7877510504627847e-06,-2.0075158629778214e-05,-2.778213115416809e-05,-2.2701735198254565e-06,9.214539902545995e-06,2.364344190116806e-05,2.0012509427046646e-05,1.8730176395414973e-05,3.782515556593138e-05,7.268095226135696e-05,5.5247855908941346e-05,4.8711361981078977e-05,3.4891153298401e-05,2.6076715693476816e-05,3.706069301965435e-05,6.216952722261966e-06,-2.9215115707301087e-06,-1.8525606742073078e-06,-2.0640717132123288e-06,-8.044363306943349e-07,5.373827071822586e-06,2.968836278822929e-06,-2.1202563508541317e-05,-3.710334875885376e-05,-4.946401397949539e-05,-6.032629116142293e-05,-8.531189178196687e-05
2024-02-14 21:00:00,-1.2191958663198711e-05,3.8016032194243865e-06,4.593483897482902e-06,-4.148089035927523e-06,-4.471799886314298e-06,1.3340783028424557e-06,-2.7370335699920848e-05,-2.933175137013136e-06,1.2762860443133928e-05,2.0145310042977363e-05,2.4230361419125964e-05,2.25801359274237e-05,1.113896177083021e-05,2.3090964622794372e-05,6.501384272531288e-05,8.282631159550987e-05,8.396194912915794e-05,6.131300331031399e-05,4.0375391114033744e-05,3.225468347293442e-05,6.89675044174478e-06,1.1778302796662948e-06,-1.875385674260918e-06,-3.4924051263296605e-06,4.8940613545822704e-06,-1.6147579552292002e-06,-1.8966587959867528e-05,-3.276730991181549e-05,-3.92490336800243e-05,-5.069467657046961e-05,-6.810666442907102e-05,-9.359130169884035e-05
2024-02-15 00:00:00,-9.761524862981746e-06,2.745775968296073e-06,-2.95469174786096e-06,5.533689775081607e-07,6.358265288102823e-07,-5.241789968795181e-06,-6.127361066202579e-06,-1.5521734560923663e-05,-9.161582985937553e-06,6.104270517840394e-06,7.445216278732636e-06,1.576917094790322e-05,1.7764965519517844e-05,2.835194412430108e-05,5.616887609392864e-05,5.394796449440911e-05,4.830074274203112e-05,1.958034935785749e-05,7.52639961147474e-06,3.6754512614625875e-06,-2.416703363080757e-06,-4.2247312700936105e-07,1.5172152169763025e-07,-7.38871058424758e-07,2.321964545817206e-06,-3.3558880448508956e-06,-1.264837657112982e-05,-1.5345050654539485e-05,-1.3988254587579693e-05,-1.8996176388379637e-05,-3.009604989198087e-05,-3.0705298403202205e-05
2024-02-15 03:00:00,-5.431884907751439e-06,-1.1186119789222881e-07,-5.509354001780296e-07,3.6371518187065208e-06,5.648101357408861e-07,3.3526823320962987e-06,-1.4277120990182089e-05,-4.717315128328031e-06,-1.3585466392323729e-05,7.327925661695707e-07,1.8268486625956272e-06,-9.070783251800576e-07,-8.606181597489629e-07,1.1315208939962382e-05,2.3143253999642193e-05,1.54000088285616e-05,1.3765975420225918e-05,4.961810266101174e-06,4.2533288384658124e-06,2.17744967371868e-06,-4.182922240968912e-06,-1.918614190365611e-06,-1.9914057670778694e-06,4.2100185075465555e-06,1.1182472936443436e-05,3.750334577078585e-06,-3.0928659298642964e-06,-1.2634071903168664e-05,-1.426966621535721e-05,-1.706114526945941e-05,-2.6683707536473307e-05,-4.2688226693557774e-05
2024-02-15 06:00:00,-5.282636107706943e-07,6.349109719550182e-06,-1.3158626950830912e-06,-7.215862666593925e-06,-4.687182113699182e-06,-8.248970900158162e-07,-9.446737714165975e-06,-3.4010487379171124e-07,-3.6837138029668376e-07,4.784243749949836e-06,1.9495202826994906e-06,1.1831246077245562e-06,7.741262669924073e-07,-3.194617494958825e-06,-6.740157093103452e-06,-5.003068980110765e-07,8.669646529731708e-06,1.573328634749249e-07,5.1378576714989285e-06,2.1529048973889766e-06,-1.994930802628131e-06,-7.662485650083277e-07,-4.865763198427377e-07,-2.9638100078525093e-07,1.2382226353477702e-05,4.1623772790653854e-06,-1.6739611225632993e-06,-3.3453433924718882e-06,-4.487817371391246e-06,-8.746268121162012e-06,-1.742590495522062e-05,-3.940382378566735e-05
2024-02-15 09:00:00,2.4879397458167617e-06,-1.3092316140552902e-05,-1.5789471011375263e-06,-1.9164776592393136e-06,-2.54888631226149e-06,6.1475188410503e-07,-3.3409202941176903e-06,7.98329699378477e-06,1.2024236645725227e-06,-5.52186208374331e-06,-1.7988876778841297e-05,-2.156486066290038e-05,-3.0192871820033906e-06,1.6515640989340745e-05,9.317166371459772e-06,3.17992826006048e-05,1.902519582952396e-05,-1.0496776612719651e-05,-1.5957336140456923e-05,-1.6292374782529243e-05,-9.18294212955106e-06,-3.7507843859765593e-06,-2.913636672883483e-06,-4.324313550179878e-06,1.2387158530967422e-05,6.427350666100408e-06,-8.720940006200272e-06,-8.002812564117258e-06,-1.125814757060923e-05,-1.6176894260970483e-05,-2.088412595850391e-05,-3.4028460839938205e-05
