datetime,lon,lat,swh_total,tp,mean_dir,dir_spread,swh_wind_sea,swh_swell,swell_fraction
2024-02-12 07:06:00,-30.057000000000016,-43.792,5.090489956772335,12.2926845905068,81.0635122832703,65.41119098317729,1.6139665424041485,4.827856667300719,0.94840707049776
2024-02-12 20:42:00,-30.50400000000002,-38.84,5.432150955192612,11.175167809551631,84.01538623970515,53.346871341232685,1.483796482001491,5.225572887253608,0.961971221042461
2024-02-12 20:43:00,-31.101,-37.098,4.6211414174422325,11.175167809551631,26.713640584599812,37.17481740254502,1.165298245085781,4.471803662953016,0.9676837947599808
2024-02-12 20:43:00,-31.673999999999975,-35.353,5.835862918198132,11.175167809551631,26.08615151956536,28.51888810740336,1.1631646487062788,5.71877119668203,0.9799358341418588
2024-02-12 20:43:00,-30.00900000000001,-34.037,6.815603861727882,11.175167809551631,28.955686243324344,26.792802130972834,0.962135125645042,6.747351480395846,0.989985864390491
2024-02-12 20:44:00,-32.23700000000002,-33.608,5.98934654198603,11.175167809551631,23.72470738664782,25.894590275595263,0.8359617216117018,5.930720023740795,0.9902115334562368
2024-02-12 20:44:00,-30.588000000000022,-32.296,6.593931755788804,11.175167809551631,30.919900090885168,27.91664445474536,1.2146999629538155,6.4810832427920575,0.9828860053188028
2024-02-12 20:44:00,-31.15100000000001,-30.554,6.246360220160218,12.2926845905068,27.77581256518712,32.28508849806971,1.4002514059982232,6.0873895883210905,0.9745498776509802
2024-02-12 20:45:00,-32.20800000000003,-27.058,6.563914990308757,12.2926845905068,24.383796484931658,23.788534461579907,0.991798366604826,6.48855268915958,0.988518696348072
2024-02-12 20:46:00,-33.19900000000001,-23.553,4.948628901018949,13.52195304955748,25.83867751181537,43.13416911450142,2.013015648225319,4.520696406528534,0.9135250383389426
2024-02-12 20:46:00,-34.74400000000003,-24.838,5.6940316121356425,12.2926845905068,24.668997023668403,34.77132114630156,1.6211329371769612,5.4583810786715885,0.9586144669513575
2024-02-12 20:46:00,-32.71100000000001,-25.306,6.024014940220519,12.2926845905068,23.821718463856,30.64878298420602,1.7896100133828046,5.752047635407761,0.9548528170146268
2024-02-12 20:46:00,-34.274,-26.596,6.495567411704695,12.2926845905068,19.05553853593575,28.602684114674013,1.4615881772920856,6.328993284875567,0.9743557234847616
2024-02-12 20:47:00,-35.20100000000002,-23.077,5.91296270916704,13.52195304955748,22.923714962933666,39.64310322243046,1.8987132484922524,5.599822854341021,0.9470418011700718
2024-02-12 20:47:00,-33.678,-21.798,5.092522753999241,12.2926845905068,4.0653707200100335,56.06933524665142,2.350407624221808,4.517673294960583,0.8871189218374685
2024-02-12 20:47:00,-35.648000000000025,-21.316,5.030440934947951,12.2926845905068,338.33048731557,56.12675822536292,2.334146524963676,4.456130159678913,0.8858329155046564
2024-02-12 20:47:00,-34.139999999999986,-20.041,4.995092791930897,12.2926845905068,320.28738282344693,59.82681345316749,2.7596999836938805,4.163533115035835,0.8335246788131007
2024-02-13 07:41:00,-30.64299999999997,-20.287,5.4835798526145325,13.52195304955748,24.36611753255906,38.53749057970359,1.9234094727852415,5.135186851517675,0.9364661388252156
2024-02-13 07:41:00,-32.603999999999985,-20.772,3.968236888090227,13.52195304955748,28.84558170582832,40.56525095392255,1.6005723976128046,3.631125445368145,0.915047550781596
2024-02-13 07:41:00,-31.084000000000003,-22.05,5.423684725350471,12.2926845905068,22.83357877712299,36.70849837118861,1.6444597897181925,5.168375760333221,0.952927026929879
2024-02-13 07:41:00,-33.071000000000026,-22.528,4.4705999597369495,12.2926845905068,16.808629139796953,36.12065062030256,1.3829967462000774,4.251303800012416,0.95094704028552
2024-02-13 07:42:00,-31.543999999999983,-23.809,5.381846151647222,12.2926845905068,23.104234501709172,31.740141394421123,1.3643108150271337,5.206046868786336,0.9673347624760548
2024-02-13 07:42:00,-33.55099999999999,-24.283,4.492770192208813,12.2926845905068,17.92441842371652,33.4297088760137,1.18152782447135,4.33462524331689,0.9648001250617778
2024-02-13 07:42:00,-34.045000000000016,-26.036,4.191874998136276,12.2926845905068,19.99078358829417,28.48716594142921,0.97410882348945,4.077122514715496,0.972625022580158
2024-02-13 07:43:00,-35.08699999999999,-29.534,3.6459171685599223,12.2926845905068,9.670695134866396,26.148670631872264,0.6434283176858167,3.58869224091451,0.9843043807635334
2024-02-13 07:43:00,-32.97199999999998,-29.083,5.087073028766151,11.175167809551631,20.420357365807615,23.17817837141176,0.4933882852277708,5.06308996562376,0.9952854887266662
2024-02-13 07:43:00,-34.56,-27.786,4.1312908394350565,11.175167809551631,18.60800869781185,31.94120458363574,0.9817290868666368,4.012950535453933,0.9713551263804736
2024-02-13 07:43:00,-32.483000000000004,-27.327,5.519924999490483,12.2926845905068,21.039672316936084,27.701659687309466,1.1062477118620406,5.407937499638842,0.9797121337949378
2024-02-13 07:44:00,-33.476,-30.837,5.384307197773917,11.175167809551631,17.63444672375121,25.201826681772364,0.869937928820212,5.313564905033156,0.9868613936496772
2024-02-13 07:44:00,-35.63299999999998,-31.28,4.108983815981758,11.175167809551631,6.58486240402102,31.0460559649594,0.8613292053564656,4.017693368090702,0.9777827190421184
2024-02-13 07:44:00,-34.00799999999998,-32.586,3.776107519655658,11.175167809551631,14.013686517692696,30.598630386143327,0.7710408549486858,3.6965502837104767,0.9789314166688674
2024-02-13 07:44:00,-36.19900000000001,-33.022,2.874475952238948,11.175167809551631,351.1584655722156,51.72552672991312,0.8413917042614577,2.748576358771938,0.9562008534568028
2024-02-13 07:45:00,-35.69200000000001,-37.826,6.166447275376642,8.396068977875006,101.80005284955624,62.176278248686266,2.3954206311209734,5.682167896146683,0.9214654147512548
