datetime,lon,lat,swh_total,tp,mean_dir,dir_spread,swh_wind_sea,swh_swell,swell_fraction
2024-02-12 03:46:00,23.043,-34.265,6.364738800610754,12.292684590506799,19.43084035971505,53.96051091795289,2.199734529437587,5.972526098729081,0.938377250949554
2024-02-12 03:46:00,24.712,-35.582,5.628655612133328,11.175167809551633,128.19685546121363,49.277185403198615,1.7329616268111656,5.355241171039827,0.951424556779754
2024-02-12 03:46:00,22.437,-36.002,3.745504505403779,11.175167809551633,276.4609920862247,14.469383077996484,1.7946921741624668,3.287534638600787,0.8777281228357189
2024-02-12 03:47:00,24.136,-37.327,4.851125230294516,12.292684590506799,63.46249448437358,43.377606037586226,1.4410496174663803,4.63214766604002,0.9548604594070228
2024-02-12 03:47:00,21.798,-37.735,3.8857956714166026,11.175167809551633,93.7187878167678,36.63260445180995,1.0370978738769068,3.7448412516420513,0.9637257252584346
2024-02-12 03:47:00,23.535,-39.069,6.456058549920379,11.175167809551633,49.8202371691625,36.827186267072804,1.3760944735010023,6.307698153843447,0.9770199735752455
2024-02-12 03:47:00,21.136,-39.465,7.298644257668683,11.175167809551633,21.16610449510268,42.826182218882735,1.3385783503403903,7.1748460610663995,0.9830381928161235
2024-02-12 03:48:00,19.712,-42.912,4.329751494023648,8.396068977875006,116.72537077460291,12.755363631805421,2.4612289613118086,3.562176301083371,0.8227207279679307
2024-02-12 03:48:00,22.236,-42.54,6.039869535014811,12.292684590506799,116.12424495759099,47.57031145447731,2.1471618476491243,5.645327271292605,0.9346770221715993
2024-02-12 03:48:00,22.907,-40.807,7.329549508666957,11.175167809551633,52.247931946244364,41.39253592655776,1.8672728777551506,7.087706822379156,0.9670044269430434
2024-02-12 03:48:00,20.442,-41.191,6.5790348836284505,12.292684590506799,30.85089118304137,58.59364039109919,1.9004567871961737,6.298568408773538,0.9573696629040778
2024-02-12 03:49:00,21.545,-44.27,7.24524285307263,13.52195304955748,155.4318334901574,48.33096395114328,2.8202425427611724,6.6738127033952654,0.9211302973184637
2024-02-12 03:49:00,18.942,-44.628,8.479252561399504,9.235675875662507,118.57669502592827,37.890204026392055,3.173478217981022,7.862999427699332,0.9273222339778426
2024-02-12 03:49:00,20.815,-45.996,9.301579220756013,13.52195304955748,159.49779193513766,48.6487144821745,3.4916288462549976,8.621363233271177,0.9268709139232005
2024-02-12 03:49:00,18.119,-46.336,8.976182484776032,9.235675875662507,134.16347630533568,37.60047347273776,3.1922086397978444,8.389377569283674,0.9346264498869533
2024-02-12 03:50:00,16.332,-49.737,7.265442588032751,8.396068977875006,116.73045895651859,45.698693773540334,2.9671744134782516,6.631932749960604,0.912805058962873
2024-02-12 03:50:00,20.044,-47.718,9.59670693519397,14.87414835451323,159.95601087938786,47.45377017320894,3.204247181476486,9.045970594690214,0.9426119455118461
2024-02-12 03:50:00,17.254,-48.04,8.318112285849478,8.396068977875006,141.53131750600215,41.091300309467535,3.3361618665766213,7.619777949520578,0.9160465364819749
2024-02-12 03:50:00,19.225,-49.434,7.794729757983918,9.235675875662507,155.42026405967005,48.05861254475814,2.577410328217066,7.35627405688505,0.9437497238887891
2024-02-12 03:51:00,17.402,-52.845,7.650197644505664,9.235675875662507,137.94244241188454,46.444545236237985,2.0942578637789575,7.357962217897019,0.9618002775629558
2024-02-12 03:51:00,14.281,-53.105,8.023063504672018,9.235675875662507,126.84870251613879,51.11930345256641,2.671273853426489,7.565305281348534,0.942944708956009
2024-02-12 03:51:00,18.337,-51.141,7.141010852813488,9.235675875662507,142.75126421750787,47.48211545849516,2.4590412765954137,6.704263717963369,0.9388395923417417
2024-02-12 03:51:00,15.347,-51.427,7.9682823745146,9.235675875662507,130.15054391962664,43.009560485299296,2.772272713857712,7.470477093198267,0.9375266515518461
2024-02-12 03:52:00,16.397,-54.541,8.374362304080236,10.159243463228758,119.45713156540255,49.87753660786033,2.1392419218031424,8.096517028945227,0.9668219184880937
2024-02-12 03:52:00,13.142,-54.776,9.895709979582064,9.235675875662507,130.13950590812416,42.3379661689,3.396545892520813,9.294544206145886,0.9392498593151406
2024-02-12 03:52:00,15.311,-56.229,9.048807656260577,10.159243463228758,128.70076035011618,39.82304835972136,2.47481635682327,8.703803995954875,0.9618730253298063
2024-02-12 03:52:00,11.908,-56.435,11.187551474741918,10.159243463228758,131.7657000030051,31.748259942809224,3.5996349814946527,10.592635932571273,0.946823436431664
2024-02-12 03:53:00,14.118,-57.904,9.999463985634431,10.159243463228758,138.09395543698548,41.64781488126732,2.791767182270041,9.601839198820194,0.9602353898783497
2024-02-12 03:53:00,10.566,-58.081,11.553220849615922,10.159243463228758,137.3160980117632,34.86916333223026,3.337278531977816,11.06071805987297,0.9573709534203767
2024-02-12 03:53:00,12.832,-59.572,9.612224716474332,10.159243463228758,146.44617609674415,42.34473588867895,2.892566334589408,9.166674642420775,0.9536475595197091
2024-02-12 03:53:00,9.099,-59.713,10.65844397649113,10.159243463228758,132.44649503780045,30.88996626790443,3.2616167769987947,10.147131811502208,0.9520275036284188
2024-02-12 03:54:00,5.703,-62.918,6.461122503094955,11.175167809551633,190.28920787874495,67.67326549736666,2.5335066607372485,5.943689763101706,0.9199159682012852
2024-02-12 03:54:00,9.864,-62.864,7.371060439312652,10.159243463228758,169.5302113562454,48.46361141131321,2.3621795020700698,6.982309073651783,0.9472597777671838
2024-02-12 03:54:00,7.481,-61.325,11.020520314395327,10.159243463228758,141.3471201965223,31.44342933133762,3.586730544660416,10.420519756710798,0.9455560590092292
2024-02-12 03:54:00,11.421,-61.226,8.675074639448356,10.159243463228758,131.94517944327342,46.017207750433045,2.673752419353745,8.252755176303246,0.9513180599940101
2024-02-12 03:55:00,8.132,-64.485,5.909320773151515,11.175167809551633,218.51315565664032,55.75492694724897,1.9320000000000006,5.584572320240827,0.9450447072722546
2024-02-12 03:55:00,3.726,-64.487,5.47360502776735,11.175167809551633,296.4247982167135,56.604934957149545,1.8337142634554604,5.1573097638206695,0.942214452387023
2024-02-12 03:55:00,6.178,-66.081,5.07713462496318,11.175167809551633,232.8256121131014,51.71233549088379,1.5155434668791263,4.845660326518979,0.9544084773119681
2024-02-12 03:55:00,1.518,-66.028,5.317459167685259,11.175167809551633,294.091122185805,35.928177354089534,1.642444519610937,5.057444809387445,0.9511017668216528
2024-02-12 05:17:00,7.814,-5.111,3.372202840874197,10.159243463228758,10.756034544317997,26.616281026866083,0.7024870105560673,3.2982213388431054,0.978061372484962
2024-02-12 05:17:00,5.985,-5.636,2.454828710928729,10.159243463228758,359.8074143215423,20.231006734487078,0.4325829400242225,2.416413871835701,0.9843513158690023
2024-02-12 05:17:00,7.43,-6.883,3.723888290483484,10.159243463228758,6.42445744902827,21.390727857133715,0.5033567323479444,3.689712183897276,0.9908224672921725
2024-02-12 05:17:00,5.594,-7.404,3.4420708882880384,10.159243463228758,348.71152801303623,20.71797215486218,0.5033567323479444,3.405067400213982,0.9892496438118215
2024-02-12 05:18:00,6.251,-12.192,4.729001163036441,10.159243463228758,348.6329192304251,21.31833235565408,0.8041567011472331,4.660127036895026,0.9854357984346125
2024-02-12 05:18:00,6.649,-10.423,5.179098377130909,10.159243463228758,351.00733436290886,20.49745602704453,0.6636987268331922,5.136396012770045,0.9917548651808926
2024-02-12 05:18:00,4.789,-10.935,4.904933027065712,10.159243463228758,342.00391685168955,21.297036817056956,0.8817550680319338,4.825026010292588,0.9837088465159072
2024-02-12 05:18:00,5.193,-9.17,4.699670201194975,10.159243463228758,1.1115961896447608,33.61160999336676,0.6536421039070236,4.653993124189164,0.9902807909809933
2024-02-12 05:18:00,7.042,-8.653,4.719799995762533,10.159243463228758,0.22998112806666957,25.763400485249143,0.6330497610772792,4.677152980179289,0.9909642324629153
2024-02-12 05:19:00,4.377,-12.7,5.629611709523136,10.159243463228758,350.491247152091,37.07933966118574,0.8689856155311205,5.562139156835256,0.9880147057791318
2024-02-12 05:19:00,5.841,-13.959,5.694685943930535,10.159243463228758,345.50687622293833,22.12640602466898,0.9565249604688841,5.613778406741757,0.9857924496652865
2024-02-12 05:19:00,3.957,-14.464,5.069137204692729,10.159243463228758,347.64736930661036,38.388589513320575,1.15817097183447,4.935057446474155,0.9735497871127949
2024-02-12 05:19:00,5.43,-15.726,6.182606246559781,12.292684590506799,356.09373108293096,36.62603212037644,1.356703357407212,6.031913129347937,0.9756262794034967
2024-02-12 05:20:00,3.525,-16.225,5.232223619074401,10.159243463228758,330.37622094269625,27.777232716808307,1.4728747400916349,5.020637808087734,0.9595610152793704
2024-02-12 05:20:00,5.012,-17.492,6.427459218073656,13.52195304955748,353.4772116472486,38.03341269214053,1.701621579552869,6.198121973630401,0.9643191443675952
2024-02-12 05:20:00,3.087,-17.986,5.7111648549135765,13.52195304955748,342.22167705692686,39.950559971545744,1.618577152934021,5.477007577135531,0.9590000842688704
2024-02-12 05:20:00,4.586,-19.257,6.491423264585357,13.52195304955748,351.04134277727997,37.9067140921672,1.7149507281551855,6.260792282131713,0.964471430524046
2024-02-12 05:21:00,3.698,-22.781,7.058499557271363,12.292684590506799,340.8210209020447,42.013109936649286,2.071199652375406,6.747780968585156,0.9559795129028352
2024-02-12 05:21:00,2.179,-21.503,5.528992674981585,9.235675875662507,321.39698376390936,32.91969336175033,1.5860214374339336,5.296630627106257,0.957973891170673
2024-02-12 05:21:00,4.143,-21.019,6.824830547346947,12.292684590506799,338.0372226541115,37.14737475615599,1.8956581970386965,6.556278822624922,0.9606507849742261
2024-02-12 05:21:00,2.639,-19.745,5.389763631180871,10.159243463228758,330.40717182468376,38.24182553817117,1.5578408134337736,5.159717434123696,0.9573179432718882
2024-02-12 05:22:00,1.707,-23.258,4.6560386596333165,12.292684590506799,322.1708142993984,36.93717646405251,1.6542490743536782,4.352258723927153,0.9347557101834529
2024-02-12 05:22:00,3.242,-24.541,6.1799271840370436,12.292684590506799,321.3946731033741,42.18586784558801,2.1642541440413146,5.788566661963912,0.9366723085210407
2024-02-12 05:22:00,1.216,-25.011,4.9536459300196265,12.292684590506799,326.59249097525174,64.54073516634729,1.9792089328820246,4.541072560530167,0.9167131895743253
2024-02-12 05:22:00,2.774,-26.3,5.913732831300381,12.292684590506799,328.92507897204104,44.5124102856169,2.303437431318681,5.4466881680522174,0.9210237126749833
2024-02-12 05:23:00,0.716,-26.763,5.333240665861612,12.292684590506799,318.2232477027444,45.75434354938487,2.042213504998927,4.926745376006356,0.9237808088321878
