,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
2024-02-15 09:00:00,124304.26756512362,57429.4891208557,648562.4188099434,136216.44288693345,2.5498662526184837,0.11889573587429303,-2.2132430126250564,-0.09085353992648051,0.7560882577568113,0.041079978616791295,-1.504369228028657,-0.8723260345416881,-15.361382347747439,-18.272398418128383,-0.3434781085033207,-2.0679646500877644,-2.918123924744972,-1.2368413946994978,-3.633838720576055,2.3272067287766416,-1.0054501940090068,-2.4660927325408255,-1.4876706491170626,1.0771432906197538
2024-02-15 12:00:00,92788.52917787792,44071.602058101125,609316.960627722,161350.27555772118,3.3778551234088825,-0.095701907209832,-2.1274451290539207,0.3862971920088448,0.612242128102946,0.032132037128727274,-2.0267133191793016,-1.3779449985357282,-15.821419965744074,-16.99586384935289,1.7234465499501863,0.07324944226398214,-0.21904308409966824,-0.31233586871668295,-5.259731564478306,1.5091301948994724,2.450868003996436,-4.483428239653967,0.1375311933732666,0.3733328723724352
2024-02-15 15:00:00,119572.93694857079,50683.03435657535,534952.217017212,168813.65509676206,2.407024936177504,-0.028815596668294877,-1.576580952536831,-0.193429751727034,0.959866774918689,0.07575894504395325,-1.7484042618569284,-1.5023078796095535,-14.177108538880887,-15.081936912208546,2.39585549309212,-0.05859765678841231,-0.4502916126704164,-0.24041087739319697,-5.584409524076411,0.20345142543969377,0.9680509519201036,-4.666449245860155,-0.48078397749588936,0.3226081042394502
2024-02-15 18:00:00,83062.23034419693,38878.72710640807,488693.7149076715,165744.82634721856,3.558877062401012,-0.05997532233353333,-2.1510102631850883,0.06955617311872475,0.6695682296155455,-0.32357169354519566,-2.0331773225023486,-1.8940480007475453,-13.458260521120701,-14.04024627886443,2.026066674540369,0.6115107184699139,-2.0621526858934573,-0.09909474692112276,-3.850650351863838,0.4383339774048363,0.767180824558476,-3.2253398285774137,0.354008442076331,0.11181554184856868
2024-02-15 21:00:00,75030.4389332721,48542.5878230791,451778.16941695305,178281.66900870652,0.9847690360526563,0.01709235690985797,-2.1215162487756065,-0.19002333580387662,0.2413956431087733,-0.4317424256862159,-0.6221649682126205,-1.5900817236137643,-12.472090295816395,-13.464878391709714,0.05613572821300744,-0.1753679249727824,0.3130995672900617,0.049942172541030706,-1.4120123341937707,-0.5888348711470759,1.0735653171438027,0.34689984674179986,0.274568905513512,-0.9302460605050415
2024-02-16 00:00:00,89825.18099766226,39957.478033294334,458194.24848908605,153025.99313044173,0.9232906333334958,-0.0907336926398706,-1.831829972795957,-0.04549162602877309,0.16349199204748574,-0.30021611422765043,-0.0648716403451961,-2.0760548302782147,-9.79297936209029,-10.754695949813176,0.15558592435918553,-0.00038330031794213317,-1.1948445930774243,-1.0393557809864498,1.5239367534249242,-1.8153902556007435,-0.5257796444312849,2.4973477332325813,-0.6938976001477017,-1.5256737720897129
2024-02-16 03:00:00,49221.79572279974,26092.502953771786,484695.2032909314,139069.23948773046,0.25892800459624143,-0.009485429163114133,-2.125368054339358,-0.6415036539763047,-0.11747110007202931,-0.26324353812554874,1.811550111395062,-2.512042274385895,-8.09553501459217,-9.956959593440345,-0.20595170813539715,-0.4668582144533547,-2.2901513499587214,-0.6714654311830177,-1.0084657800130286,1.0198785789580371,-1.9232376744535646,-0.9535758416649742,-1.0402401178706597,2.048056452980879
2024-02-16 06:00:00,40357.91183855388,25453.82471974115,436411.38764080463,175055.37043593533,1.0048579025992077,-0.001615361494230149,-2.7051404037457605,-1.0003076786121923,0.3305582859412214,-0.3918861821302623,0.14054303869697815,-1.6743965546739015,-6.8700386502105495,-8.828327623727617,-0.013956704855778643,-0.653695820535746,-0.9539706744832477,-0.06703897808767949,-3.6360516610176488,0.5392138989354539,-0.2812864193194915,-2.0763121985680746,-0.6738451130753794,0.5087777284757873
2024-02-16 09:00:00,28616.02915396159,24644.46102707791,406156.4874129502,150716.25970473627,0.6289045651200666,-0.03099250065228886,-1.2567307390519482,-0.7014270101435238,-0.02823469024836896,-0.11985490544353243,-0.9684403959459669,-1.7148589963761283,-9.984717785620125,-10.329130098031007,0.4046006018396822,-1.1348462299511104,-0.3856262509222956,-0.1364459480853239,-4.769871745111596,0.49587945919213744,0.24052050379385118,-3.1736051752337477,-0.6870255521330265,1.6554347266598413
2024-02-16 12:00:00,32028.384818632298,22506.592241098155,333382.1579463942,185766.3667544855,0.566830803600622,0.07142158966801221,-1.808358746857336,-0.35472301149647234,-0.022049297885619094,-0.12024565001972758,0.5462736446294352,-2.4412271614011924,-8.626824641040097,-9.63644063888414,0.7420436040404665,-0.2628791155023138,0.16274652313570742,0.20605744120195124,-5.173460304903099,0.8514245119381882,0.8230482142899607,-4.47820600627582,-0.09984150994280573,1.839015937978517
