,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
2024-02-14 09:00:00,110266.53634084822,46957.39744844205,1434494.888882849,109592.52787818642,3.1818492423332363,1.0905964293611912,-4.744716746885079,2.590665477336925,4.930699468698097,-1.8873376750871864,4.541130273210811,-3.463613183668075,-56.33040058642934,-61.341961850093895,1.5821784019594347,-1.4973574222079669,4.883027181077416,-1.119771069314076,-20.580060347106105,0.04357000235734126,4.224773384073747,-23.558323115765074,2.2676356537488447,-3.828199038196587
2024-02-14 12:00:00,163003.22989648432,34863.869899850026,1212230.237134103,110063.0839036457,7.761484634471013,1.089221195037887,-4.46779382118821,1.2103430722580026,5.349668050513912,-1.6267453419734907,-7.506965072563018,-3.3189001615565887,-54.406408240567714,-61.44666814257524,6.448522179450932,-0.03177795482088214,2.8165619880132025,-0.2204168279980779,-13.963584620570893,1.5145549477085358,6.317599767008191,-9.750310361290678,1.5274503911955286,-0.8446817841810885
2024-02-14 15:00:00,171104.2752819334,42196.393963683564,1132881.4610785176,142306.9147486908,12.437768713866316,1.3331695813471056,-6.08411386716583,3.3002423736673157,5.751376191814329,-1.5835583813537737,-17.006228264549968,-3.353564160419142,-45.243374755972305,-52.67556547605889,10.124952757232565,1.6933785497455613,0.525489121004609,0.6655875036264604,-9.22839921789889,4.177775698813868,8.5450512244037,1.424174199950592,4.216218677300444,-1.8530163816001362
2024-02-14 18:00:00,174353.79491018387,49240.55997818157,1012896.814027487,200303.03899802524,9.231363741366318,0.9650716874391094,-8.512365391852779,4.913643466450704,4.422470357853385,-0.8633376869659548,-11.373822360987168,-3.868978373049023,-47.59249816032563,-57.36461457830808,5.880001899607335,3.0712987719951546,-0.25041145987945734,0.35735223288184426,-16.612279756062645,3.421764798237665,5.523553611072586,-5.9574557445890175,5.169261698859394,-6.135265687016796
2024-02-14 21:00:00,165695.38774853712,49915.2021939314,774056.2183475645,216217.03439062435,5.374683481287395,0.8698748727945582,-7.518803497166115,0.4609046829773581,2.947391319980519,-0.9580111960546992,1.9974731752402741,-7.359924663624302,-43.19566432688493,-50.396005994659355,2.9219277008676547,-0.6432320635053677,1.0368727571459964,-0.3001961095211293,-17.346134929494728,-3.345802613734207,4.33403979124743,-17.19948808885628,0.2488448967163699,-3.965586130253378
2024-02-15 00:00:00,196750.2464645374,42756.324012525176,638220.2995504008,128033.70254136637,3.935135145529592,0.4998406376908979,-4.398797600461607,0.9721599258108408,3.2990151592707946,-0.7731772256210996,0.4160526152212185,-4.124866487452619,-27.924341794359535,-32.086251754680596,1.1321918665189497,0.7516046919718888,0.15298132547691676,-0.6284393231034294,-6.488439441870233,-5.261689550447187,1.2889419494266123,-6.440829602159437,0.6170571906376131,-6.507780589267017
2024-02-15 03:00:00,168999.78437883852,36340.912814897325,633905.9264031674,102564.54010096511,3.789677396693301,0.5252723289956687,-3.3720550805388987,0.32206906992137574,2.6019059173638346,-0.6018538042789999,-0.23216669608585197,-3.0384088421182303,-21.303631854500868,-23.723413575728436,1.0869241849416826,-0.0015241245315280039,-3.366306440316459,0.3235487319160873,3.026856116562418,-0.3861332604916667,-1.653262631991324,2.8414004964938675,0.7221992771207943,-1.0418485688337111
2024-02-15 06:00:00,124038.02735370188,49744.97662191266,703600.391668149,119693.22411474636,3.0036025494566068,0.3175589150363197,-1.9172736429291042,-0.48275258130261395,1.3747313962193022,0.0652758700101668,0.2204329985120448,-0.7310530192790188,-21.47804947206438,-24.47621883417835,1.0918973229874802,-0.5995057766311715,-2.069237506873903,0.9763228982273952,0.6785409234363275,1.55795886863772,-0.12280743860027887,-0.6282209816032196,0.11073553187829469,0.8544908262902484
2024-02-15 09:00:00,124304.25423036222,57429.48741660906,648562.4103493921,136216.45166353986,2.549866558985811,0.11889563905742355,-2.2132429793304453,-0.09085351202599326,0.7560813560864983,0.041080301246609705,-1.5043687093960436,-0.8723261314635721,-15.36113930940782,-18.272130150917384,0.334825879116,-0.4707888993038923,-1.4467361502155123,-0.2626561843182844,-4.364973049229695,1.928567311803127,0.4659446917412242,-3.197227919489017,-0.5134856366483109,0.678503975962247
2024-02-15 12:00:00,92788.52650904682,44071.60304063772,609316.9738047876,161350.2780496939,3.377854585358479,-0.09570208110278706,-2.1274450897310375,0.38629693485368183,0.6122416463542464,0.03213216294502378,-2.0267119820004753,-1.3779451766825839,-15.82133079499202,-16.995653939478103,1.723445673419254,0.07324987906943313,-0.21904323564593006,-0.3123356025355157,-5.259731555473894,1.5091299247669263,2.450867622255516,-4.483429069100859,0.13753125047592943,0.3733330768647909
