,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
2024-02-14 09:00:00,340327.619037476,69271.58626818235,1107887.4785493633,222020.14322591058,8.441601994196855,0.1058664348414173,-5.549977515830204,2.2771752831277388,4.9259018531940715,-0.125822445401009,9.38878043498936,-11.270734735117914,2.215678355296218,-0.864300973684984,1.7875633683437169,-0.3303912301096864,-11.299220694422418,-2.1627148888279044,5.409129944187917,-23.579625607778432,1.966740063577644,1.2808670473320678
2024-02-14 12:00:00,359633.30341558816,65703.36098299774,985855.8950496012,198662.8224265692,11.096111169510273,0.05961792175821354,-4.251730263786132,1.33131565075854,4.001701017747981,-0.3060530304991006,9.190772222004936,-8.767263237804647,7.0080512000785715,1.410163696869593,2.281487835230822,0.04334591394051434,-11.53319443158723,-2.1218245996295715,9.435515908751327,-27.568347559316308,1.6210966734399412,1.0623927236304036
2024-02-14 15:00:00,389607.7562784618,70207.85800929746,858770.4788270792,176188.73187391183,10.576228869110212,0.16352136616938123,-3.690426101306133,1.5087121385470437,3.0352717517529895,-0.3641656866998825,7.316891773318606,-6.328677080750094,7.790859452760386,1.5956030844959275,0.9804676971303491,0.1455618694962181,-9.834891204933019,-1.9921718322475526,8.68494618065695,-24.037585746055704,1.854918328573763,-0.862632991350635
2024-02-14 18:00:00,380811.4056736037,68847.49736411605,773422.245023048,155631.91085002208,8.950230793583472,0.12474942135562683,-3.2859719545686925,1.6853584027368862,2.9295005122656095,-0.08885177835180093,3.876653202752796,-4.039274607593968,4.240405728067263,1.168163457475038,-2.478147130617163,-0.31265489624984083,-7.200775735200441,-2.0085788777039406,3.667332572056327,-16.741687776968018,1.3368058634832196,-2.9406346274155517
2024-02-14 21:00:00,336079.77825713105,63454.5122503009,703233.7229467497,132803.42811550671,7.017821140928932,0.19860510407001866,-2.43138928822465,2.00500536718143,1.6678952013264208,-0.014905544763994666,3.2065417252144677,-2.760336131219208,2.0609204756700636,1.5326570771349683,-3.488926742524154,-0.2388470256235329,-6.770949759577839,-2.0323800575922393,2.059604301148376,-14.563923337496588,1.582458782251873,-3.7084385817791117
2024-02-15 00:00:00,305450.588035082,63688.401610647736,627169.7302161667,111732.5016060297,6.272352779134124,-0.01108840769051967,-1.6335601528036028,0.7776899832916131,0.7145759408751624,0.09625442882251939,2.3846074840200373,-1.4393840832201112,1.5479060195137333,0.8904923684470748,-3.327084808963412,0.029415069171013615,-5.124054145186604,-1.104155333458157,2.21960362160503,-12.147454255537163,0.7219390313306271,-2.0760213863332617
2024-02-15 03:00:00,264214.74638352136,64089.87774439479,592554.153410719,108953.67291281052,4.559668585072844,-0.08649927186974615,-1.2589053040047729,0.024500196681128836,0.9357201841595872,0.27663997924144773,1.8902381586713632,-0.6199028144236778,0.8442193583002734,0.08363710146154893,-2.847485876528027,0.12168569601103324,-2.0920114274807564,0.2445120151988717,0.6899632525154835,-7.28301286722019,-0.04395481467953949,-0.4189906710633522
2024-02-15 06:00:00,243944.8931020766,66316.81264448605,581982.2833825824,117013.96113432533,3.5449177133060528,0.044718306155493256,-1.0627078529649556,-0.13889740319576713,0.49082735145760603,0.15722571935121002,1.1744803389407277,-0.08244136510291722,1.0821468401420566,-0.10803692507965765,-2.1697665355572315,0.07704318403214024,-2.154214319630097,1.0257989343803922,0.9290421324467084,-5.810904518911923,-0.2637982446703302,0.1844298497141208
2024-02-15 09:00:00,217347.78921548516,65754.01051948902,546023.1241067089,131110.929895427,3.5142900328607656,0.03228143748105876,-1.5233884250885483,0.10046393031165483,0.32533465548428303,-0.061183880342344586,-0.1329381037656393,-0.009183749753255505,1.1096610002415197,-0.2294885203139147,-2.0608048940630814,-0.37683112283649245,-4.9255726909096795,1.436334014474374,1.1604319207944598,-6.783536194916259,-0.24746474966355178,-0.1783345911725737
2024-02-15 12:00:00,199431.50739031404,58177.26039121782,475589.9132589333,148038.7758469718,4.188193963772673,-0.027812296374948156,-1.3547046099193487,-0.10619736075003222,0.5251125114991781,-0.08097478282649731,-0.9125935817036399,-0.4608140487314364,3.0628907023610337,-0.5488345399649207,-0.266392932010679,-0.6432057079351859,-6.605080486768407,1.1452625593501404,3.368876223887868,-8.525976258918092,-0.6406159894837726,0.35756935891226027
2024-02-15 15:00:00,211593.7018840545,51860.767228089004,403353.38559251133,155848.60117739002,3.9925588864841934,-0.04641317353364408,-1.0687968362930844,-0.24496621078395706,0.5854121283164413,-0.1080790935660153,-1.069357524237172,-0.6855026031588561,3.9830473364492276,-0.475694072867065,0.2717866366393301,-0.41389011249021207,-5.936002881543951,0.3763465514151095,3.6325202212734387,-7.790407407497889,-0.5043640561745097,0.23801852906483822
2024-02-15 18:00:00,205302.09874172357,49237.233961429236,347372.25101758394,156167.86135753818,3.5283269007533002,-0.06127719436847446,-0.8636710260368768,-0.43861431098547016,0.49045606094736127,-0.0737226617414006,-1.2192337250210923,-0.612530601134428,2.407708467297604,-0.4310379624022441,-1.2467832611435692,-0.08418780552394546,-3.6100237926295407,-0.1811402105653879,1.729810384293895,-5.055445942324872,-0.3878022603995406,0.006333675517633419
